رقم الصفقة,التصنيف,النوع,سعر الصفقة (ريال),المساحة (متر مربع),سعر المتر المربع (ريال),تاريخ الصفقة,المنطقة,المدينة,الحي,المخطط,القطعة,نظام البناء,معامل البناء,استخدام الأرض,الارتفاع عن سطح البحر,خط الطول,خط العرض,تصنيف دقة الموقع,الملاحظات,مصدر البيانات,السنة_المصدر
422670636510000220250123,سكني,مبنى سكني,1625000.0,148.61,10935,23/01/2025,الرياض,الرياض,النرجس,3876,359 / 1,س 111,1.2,سكنى / سكني / فيلا أسرة واحدة,681.9,46.680088,24.82025,0,,السجل العقاري,2025
460659542920000120250123,سكني,مبنى سكني,1550000.0,181.91,8521,23/01/2025,الرياض,الرياض,النرجس,3236/3,95,س 111,1.2,سكنى / سكني / فيلا أسرة واحدة,686.8,46.626982,24.903147,0,,السجل العقاري,2025
515065289620000020250123,سكني,أرض فضاء,1900000.0,330.5,5749,23/01/2025,الرياض,الرياض,المهدية,2566/ب,1066 / أ / 2 ,,,,0.0,46.537745,24.670134,0,,السجل العقاري,2025
522624634230000020250123,سكني,أرض فضاء,477000.0,397.501,1200,23/01/2025,الرياض,الرياض,طيبة,3533,1763,,,,0.0,46.807549,24.545173,0,,السجل العقاري,2025
613383440140000020250123,سكني,اخرى,845373.0,405.0,2087,23/01/2025,الرياض,الرياض,المهدية,2566/ب,1859,,,سكنى / سكني / مباني سكنية,767.5,46.524605,24.659651,0,,السجل العقاري,2025
625180129760000020250123,سكني,مبنى سكني,3390000.0,362.5,9352,23/01/2025,الرياض,الرياض,النرجس,3961,64 / 32,,,,0.0,46.643467,24.879944,0,,السجل العقاري,2025
674758764520000020250123,سكني,أرض فضاء,477000.0,397.499,1200,23/01/2025,الرياض,الرياض,طيبة,3533,719,,,,0.0,46.818109,24.551313,0,,السجل العقاري,2025
687793917910000120250123,سكني,أرض فضاء,2300000.0,321.86,7146,23/01/2025,الرياض,الرياض,المهدية,2566,5530,,,سكنى / سكني / مباني سكنية,768.8,46.518866,24.663273,0,,السجل العقاري,2025
689836540780000720250123,سكني,اخرى,1550000.0,143.0,10839,23/01/2025,الرياض,الرياض,النرجس,2737,1988,س 111,1.2,سكنى / سكني / مباني سكنية,649.9,46.684647,24.83077,0,,السجل العقاري,2025
716861949070000320250123,سكني,اخرى,2600000.0,215.61,12059,23/01/2025,الرياض,الرياض,النرجس,2737,1800,س 111,1.2,سكنى / سكني / مباني سكنية,647.8,46.683445,24.831854,0,,السجل العقاري,2025
721109900930000020250123,سكني,أرض فضاء,3672000.0,540.0,6800,23/01/2025,الرياض,الرياض,النرجس,3236/9,488,س 111,1.2,سكنى / سكني / مباني سكنية,676.6,46.642601,24.883067,0,,السجل العقاري,2025
768280725140000020250123,سكني,أرض فضاء,477000.0,397.5,1200,23/01/2025,الرياض,الرياض,طيبة,3533,1759,,,,0.0,46.807411,24.545412,0,,السجل العقاري,2025
809679412830000020250123,سكني,اخرى,900000.0,375.0,2400,23/01/2025,الرياض,الرياض,عكاظ,3235,1570 / 1,س 111,1.2,سكنى / سكني / مباني سكنية,670.4,46.665983,24.524989,0,,السجل العقاري,2025
812028070090000020250123,سكني,مبنى سكني,2400000.0,225.0,10667,23/01/2025,الرياض,الرياض,النرجس,3243,587 / 3,س 111,1.2,سكنى / سكني / مباني سكنية,670.2,46.647402,24.868727,0,,السجل العقاري,2025
828268831450000320250123,سكني,أرض فضاء,2000000.0,200.51,9975,23/01/2025,الرياض,الرياض,النرجس,3811,308,س 111,1.2,سكنى / سكني / فيلا أسرة واحدة,658.9,46.655972,24.847884,0,,السجل العقاري,2025
992768644960000020250123,سكني,أرض فضاء,2225000.0,450.0,4944,23/01/2025,الرياض,الرياض,المهدية,2566,273  /  2,,,,0.0,46.519767,24.661,0,,السجل العقاري,2025
27408125,سكني,وحدة عقارية,605000.0,148.48,4074,23/01/2025,الرياض,الرياض,طيبة,3390,1 / أ,,,,,46.809114,24.560209,1,,وزارة العدل,2025
27406370,سكني,قطعة أرض,912608.0,570.375,1600,23/01/2025,الرياض,الرياض,عكاظ,3738,78,,,,703.6,46.644279,24.512845,0,,وزارة العدل,2025
27406279,سكني,قطعة أرض,912608.0,570.375,1600,23/01/2025,الرياض,الرياض,عكاظ,3738,76,,,,701.8,46.644529,24.512684,0,,وزارة العدل,2025
27406250,تجاري,قطعة أرض,5200000.0,1200.0,4333,23/01/2025,مكة المكرمة,جده,طيبة,249/ ج/ س,600,,,سكنى,21.0,39.14019,21.817371,0,,وزارة العدل,2025
27406208,سكني,قطعة أرض,921600.0,576.0,1600,23/01/2025,الرياض,الرياض,عكاظ,3738,80,,,,704.7,46.644086,24.51297,0,,وزارة العدل,2025
27406079,سكني,قطعة أرض,921600.0,576.0,1600,23/01/2025,الرياض,الرياض,عكاظ,3738,74,,,,701.7,46.644731,24.512553,0,,وزارة العدل,2025
27405968,سكني,قطعة أرض,1029600.0,643.5,1600,23/01/2025,الرياض,الرياض,عكاظ,3738,82,,,,705.3,46.643893,24.513095,0,,وزارة العدل,2025
27405902,سكني,قطعة أرض,1029600.0,643.5,1600,23/01/2025,الرياض,الرياض,عكاظ,3738,81,,,,706.1,46.643756,24.512918,0,,وزارة العدل,2025
27405787,سكني,قطعة أرض,921600.0,576.0,1600,23/01/2025,الرياض,الرياض,عكاظ,3738,79,,,,705.3,46.643949,24.512793,0,,وزارة العدل,2025
27405719,سكني,قطعة أرض,921600.0,576.0,1600,23/01/2025,الرياض,الرياض,عكاظ,3738,77,,,,704.1,46.644143,24.512668,0,,وزارة العدل,2025
27405662,تجاري,قطعة أرض,5445000.0,1650.0,3300,23/01/2025,الرياض,الرياض,الصفاء,3203 / 1,538,,,,596.2,46.754632,24.658544,0,,وزارة العدل,2025
27405401,أخرى,أخرى,9504000.0,864.0,11000,23/01/2025,الرياض,الرياض,النرجس,2078 / أ / ب,عدد العقارات 2-2487-2485,,,,,46.610681,24.883124,3,,وزارة العدل,2025
27405237,سكني,قطعة أرض,921600.0,576.0,1600,23/01/2025,الرياض,الرياض,عكاظ,3738,75,,,,702.5,46.644392,24.512508,0,,وزارة العدل,2025
27405174,سكني,قطعة أرض,1530000.0,425.0,3600,23/01/2025,الرياض,الرياض,الصفاء,1045,39,,,,,46.755116,24.667439,4,,وزارة العدل,2025
27405168,سكني,قطعة أرض,921600.0,576.0,1600,23/01/2025,الرياض,الرياض,عكاظ,3738,73,,,,702.4,46.644595,24.512377,0,,وزارة العدل,2025
27405095,تجاري,قطعة أرض,7260000.0,2200.0,3300,23/01/2025,الرياض,الرياض,الصفاء,3203 / 1,540,,,,595.3,46.75399,24.658512,0,,وزارة العدل,2025
27404926,سكني,قطعة أرض,1060464.0,662.79,1600,23/01/2025,الرياض,الرياض,عكاظ,3738,71,,,,702.9,46.644788,24.512251,0,,وزارة العدل,2025
27404815,سكني,قطعة أرض,1333616.0,833.51,1600,23/01/2025,الرياض,الرياض,عكاظ,3738,72,,,,,46.644924,24.512428,1,,وزارة العدل,2025
27404781,سكني,قطعة أرض,1800000.0,450.0,4000,23/01/2025,الرياض,الرياض,المهدية,2566 / ب,4935,,,سكنى / سكني / مباني سكنية,771.7,46.523384,24.647271,0,,وزارة العدل,2025
27404736,سكني,قطعة أرض,100000.0,440.0,227,23/01/2025,الشرقية,حفر الباطن,السليمانية,بدون,413(  أ ),,,,,,,-1,,وزارة العدل,2025
27404371,سكني,وحدة عقارية,2000000.0,224.4,8912,23/01/2025,الرياض,الرياض,النرجس,3783,1 / أ,,,,,46.67739,24.82493,4,,وزارة العدل,2025
27403969,سكني,قطعة أرض,80000.0,400.0,200,23/01/2025,الشرقية,حفر الباطن,الشفاء,12/ ح,144,,,,,,,-1,,وزارة العدل,2025
27403613,سكني,قطعة أرض,2800000.0,300.0,9333,23/01/2025,الرياض,الرياض,المهدية,2566 / أ,3425 / 24  /  1,,,,,46.500892,24.643614,1,,وزارة العدل,2025
27402734,سكني,قطعة أرض,499452.0,300.0,1664,23/01/2025,مكة المكرمة,جده,طيبة,249/ ج/ س,1325/أ,,,,,39.137175,21.817808,1,,وزارة العدل,2025
27401225,سكني,قطعة أرض,5000000.0,599.4,8341,23/01/2025,الرياض,الرياض,النرجس,2737,5203 / 1,س 111,1.2,سكنى / سكني / مباني سكنية,663.2,46.664413,24.869966,0,,وزارة العدل,2025
27400873,سكني,قطعة أرض,1020000.0,300.0,3400,23/01/2025,الرياض,الرياض,عكاظ,3027 / 2,1359 / 2,,,,,46.673829,24.500825,1,,وزارة العدل,2025
27400185,أخرى,شقة,0.0,175.07,0,23/01/2025,مكة المكرمة,جده,الصفاء,3 / 465 / ع,4 / 5,,,,,,,-1,,وزارة العدل,2025
27399788,سكني,قطعة أرض,765344.0,300.0,2551,23/01/2025,الشرقية,الخبر,الشفاء,677 ش خ,548 / 2,,,سكنى,1.3,50.171757,26.202184,0,,وزارة العدل,2025
27399278,سكني,قطعة أرض,701250.0,300.0,2337,23/01/2025,الشرقية,الخبر,الشفاء,677 ش خ,552 / 1,,,سكنى,2.6,50.171049,26.202715,0,,وزارة العدل,2025
27398460,سكني,قطعة أرض,765236.0,300.0,2550,23/01/2025,الشرقية,الخبر,الشفاء,677 ش خ,554 / 2,,,سكنى,1.6,50.170742,26.202947,0,,وزارة العدل,2025
27398323,سكني,قطعة أرض,750000.0,420.0,1785,23/01/2025,الشرقية,الدمام,طيبة,1 / 189,143 / ب,,,,,,,-1,,وزارة العدل,2025
27398276,سكني,قطعة أرض,1146474.0,818.91,1400,23/01/2025,الرياض,الرياض,عكاظ,3463,194,س 111,1.2,سكنى / سكني / فيلا أسرة واحدة,715.0,46.647608,24.506931,0,,وزارة العدل,2025
27398112,سكني,قطعة أرض,552000.0,276.0,2000,23/01/2025,الرياض,الرياض,عكاظ,3463,144,س 111,1.2,سكنى / سكني / فيلا أسرة واحدة,711.8,46.647858,24.508447,0,,وزارة العدل,2025
27397941,سكني,قطعة أرض,701250.0,300.0,2337,23/01/2025,الشرقية,الخبر,الشفاء,677 ش خ,591 / 2,,,سكنى,2.1,50.170908,26.20137,0,,وزارة العدل,2025
27397900,سكني,قطعة أرض,520000.0,260.0,2000,23/01/2025,الرياض,الرياض,عكاظ,3463,143,س 111,1.2,سكنى / سكني / فيلا أسرة واحدة,712.2,46.647787,24.508345,0,,وزارة العدل,2025
27397752,سكني,قطعة أرض,650000.0,640.0,1015,23/01/2025,تبوك,تبوك,الصفاء,570 / 38 / ت,1833,,,,,,,-1,,وزارة العدل,2025
27397395,سكني,قطعة أرض,520000.0,260.0,2000,23/01/2025,الرياض,الرياض,عكاظ,3463,142,س 111,1.2,سكنى / سكني / فيلا أسرة واحدة,712.4,46.647716,24.508246,0,,وزارة العدل,2025
27396997,سكني,قطعة أرض,725000.0,640.0,1132,23/01/2025,تبوك,تبوك,الصفاء,570 / 38 / ت,580,,,,,,,-1,,وزارة العدل,2025
27396930,سكني,قطعة أرض,520000.0,260.0,2000,23/01/2025,الرياض,الرياض,عكاظ,3463,141,س 111,1.2,سكنى / سكني / فيلا أسرة واحدة,712.4,46.647646,24.508148,0,,وزارة العدل,2025
27396755,سكني,قطعة أرض,600000.0,640.0,937,23/01/2025,تبوك,تبوك,الصفاء,570 / 38 / ت,619,,,,,,,-1,,وزارة العدل,2025
27396721,سكني,قطعة أرض,520000.0,260.0,2000,23/01/2025,الرياض,الرياض,عكاظ,3463,140,س 111,1.2,سكنى / سكني / فيلا أسرة واحدة,711.7,46.647716,24.508246,0,,وزارة العدل,2025
27396591,سكني,قطعة أرض,20000.0,600.0,33,23/01/2025,تبوك,تيماء,الشفاء,104,550,,,,,,,-1,,وزارة العدل,2025
27396553,سكني,قطعة أرض,800000.0,837.0,955,23/01/2025,مكة المكرمة,جده,الغدير,244/ ج/ س,641/1/و,,,سكنى,6.6,39.059616,21.927958,0,,وزارة العدل,2025
27345177,سكني,قطعة أرض,1200000.0,448.0,2678,22/01/2025,الرياض,الرياض,السليمانية,1332,477,,,,,46.682086,24.720433,1,,وزارة العدل,2025
27362380,سكني,قطعة أرض,50000.0,690.0,72,22/01/2025,الرياض,الافلاج,الملك عبدالله,876,53,,,,,,,-1,,وزارة العدل,2025
27363429,سكني,قطعة أرض,950000.0,367.5,2585,22/01/2025,الرياض,شقراء,النرجس,922 / أ,335 / أ,,,,,,,-1,,وزارة العدل,2025
122396129470000020250122,سكني,أرض فضاء,977500.0,575.0,1700,22/01/2025,الرياض,الرياض,عكاظ,3738,132,,,,707.8,46.643123,24.51262,0,,السجل العقاري,2025
132012899390000020250122,سكني,أرض فضاء,667700.0,500.0,1335,22/01/2025,القصيم,البدائع,القادسية,ق/د/304,419,,,,0.0,43.705593,25.951684,0,,السجل العقاري,2025
149587445850000320250122,سكني,اخرى,840000.0,174.45,4815,22/01/2025,الرياض,الرياض,القادسية,3178,577+578,,,,,46.813433,24.807004,0,,السجل العقاري,2025
173179195800000020250122,سكني,أرض فضاء,977500.0,575.0,1700,22/01/2025,الرياض,الرياض,عكاظ,3738,138,,,,706.9,46.643679,24.51226,0,,السجل العقاري,2025
221784351650000020250122,سكني,أرض فضاء,210000.0,500.0,420,22/01/2025,القصيم,بريدة,السليمانية,ق/ب/188,1579,,,,0.0,43.849473,26.429667,0,,السجل العقاري,2025
226126824940000220250122,سكني,اخرى,1450000.0,142.15,10200,22/01/2025,الرياض,الرياض,النرجس,3705,211 / 2,س 111,1.2,سكنى / سكني / فيلا أسرة واحدة,677.2,46.639151,24.904524,0,,السجل العقاري,2025
245859689490000020250122,سكني,أرض فضاء,977500.0,575.0,1700,22/01/2025,الرياض,الرياض,عكاظ,3738,137,,,,706.6,46.643636,24.512565,0,,السجل العقاري,2025
263208693240000520250122,سكني,أرض فضاء,2000000.0,221.93,9012,22/01/2025,الرياض,الرياض,النرجس,3876,470 / 471 / 1,,,,0.0,46.680818,24.819176,0,,السجل العقاري,2025
263208693240000620250122,سكني,أرض فضاء,2500000.0,210.75,11862,22/01/2025,الرياض,الرياض,النرجس,3876,470 / 471 / 1,,,,0.0,46.680818,24.819176,0,,السجل العقاري,2025
309649548280000020250122,سكني,اخرى,2670000.0,250.0,10680,22/01/2025,الرياض,الرياض,النرجس,3961,36 / 94,س 111,1.2,سكنى / سكني / فيلا أسرة واحدة,678.2,46.642103,24.879801,0,,السجل العقاري,2025
313696975360000420250122,سكني,مبنى سكني,770000.0,75.93,10141,22/01/2025,الرياض,الرياض,النرجس,2737,3063,س 111,1.2,سكنى / سكني / مباني سكنية,652.4,46.678462,24.849683,0,,السجل العقاري,2025
349436324810000020250122,سكني,أرض فضاء,476190.0,375.002,1270,22/01/2025,الرياض,الرياض,طيبة,3533,1631,,,,,46.809931,24.546082,0,,السجل العقاري,2025
363759929410000120250122,سكني,أرض فضاء,1800000.0,151.55,11877,22/01/2025,الرياض,الرياض,النرجس,3961,60,س 111,1.2,سكنى / سكني / فيلا أسرة واحدة,679.8,46.643748,24.880062,0,,السجل العقاري,2025
415368510130000020250122,سكني,أرض فضاء,450000.0,375.002,1200,22/01/2025,الرياض,الرياض,طيبة,3533,846,,,,0.0,46.816142,24.549991,0,,السجل العقاري,2025
439849137320000020250122,سكني,اخرى,2600000.0,600.0,4333,22/01/2025,الرياض,الرياض,الغدير,2726,675 / 25 / 2,,,,646.9,46.655444,24.781904,0,,السجل العقاري,2025
484476556020000020250122,سكني,أرض فضاء,450000.0,374.999,1200,22/01/2025,الرياض,الرياض,طيبة,3533,844,,,,0.0,46.81621,24.549871,0,,السجل العقاري,2025
503045828040000020250122,سكني,أرض فضاء,477000.0,397.496,1200,22/01/2025,الرياض,الرياض,طيبة,3533,717,,,,0.0,46.818241,24.551375,0,,السجل العقاري,2025
523235494940000020250122,سكني,أرض فضاء,476190.0,375.0,1270,22/01/2025,الرياض,الرياض,طيبة,3533,1633,,,,,46.81,24.545963,0,,السجل العقاري,2025
527476068310000020250122,سكني,أرض فضاء,977500.0,575.0,1700,22/01/2025,الرياض,الرياض,عكاظ,3738,134,,,,707.5,46.643308,24.5125,0,,السجل العقاري,2025
532671938380000020250122,سكني,أرض فضاء,977500.0,575.0,1700,22/01/2025,الرياض,الرياض,عكاظ,3738,141,,,,705.5,46.644007,24.512325,0,,السجل العقاري,2025
548170183060000020250122,سكني,أرض فضاء,477000.0,397.502,1200,22/01/2025,الرياض,الرياض,طيبة,3533,718,,,,0.0,46.81823,24.5511,0,,السجل العقاري,2025
560256038770000320250122,سكني,مبنى سكني,1005000.0,222.09,4525,22/01/2025,الرياض,الرياض,القادسية,1358/ب,269 / 16,,,,0.0,46.840231,24.820034,0,,السجل العقاري,2025
562936648770000020250122,سكني,أرض فضاء,647568.0,539.635,1200,22/01/2025,الرياض,الرياض,طيبة,3533,713,,,,0.0,46.818527,24.551511,0,,السجل العقاري,2025
575715113990000020250122,سكني,أرض فضاء,477000.0,397.498,1200,22/01/2025,الرياض,الرياض,طيبة,3533,714,,,,0.0,46.818493,24.551225,0,,السجل العقاري,2025
577980949180000020250122,سكني,أرض فضاء,450000.0,375.0,1200,22/01/2025,الرياض,الرياض,طيبة,3533,847,,,,0.0,46.816361,24.550095,0,,السجل العقاري,2025
579251997790000020250122,سكني,أرض فضاء,958375.0,563.75,1700,22/01/2025,الرياض,الرياض,عكاظ,3738,136,,,,707.2,46.643493,24.512383,0,,السجل العقاري,2025
583456455820000020250122,سكني,أرض فضاء,477000.0,397.502,1200,22/01/2025,الرياض,الرياض,طيبة,3533,721,,,,0.0,46.817978,24.55125,0,,السجل العقاري,2025
589482216380000020250122,سكني,أرض فضاء,477000.0,397.499,1200,22/01/2025,الرياض,الرياض,طيبة,3533,720,,,,0.0,46.818099,24.551037,0,,السجل العقاري,2025
609869717250000020250122,سكني,اخرى,3000000.0,240.0,12500,22/01/2025,الرياض,الرياض,الصفاء,3203/1,845 / 3,,,سكنى / سكني / فيلا أسرة واحدة,617.9,46.772327,24.665218,0,,السجل العقاري,2025
612061086430000220250122,سكني,أرض فضاء,1770000.0,165.06,10723,22/01/2025,الرياض,الرياض,النرجس,3961,46,س 111,1.2,سكنى / سكني / فيلا أسرة واحدة,675.2,46.644503,24.880379,0,,السجل العقاري,2025
