listing_id,url,title,price,rent_period,area_sqm,rooms,bathrooms,livings,age_years,district,city,direction,description,latitude,longitude,images,images_count,advertiser_name,advertiser_company,advertiser_type,created_at,published_at,last_update,views,date_scraped,price_per_sqm,anomaly_score,is_anomaly,السبب_المرجّح
6822273,https://sa.aqar.fm/شقق-للإيجار/الرياض/شمال-الرياض/حي-الرحمانية/شارع-الأمير-سلطان-بن-سلمان-بن-عبدالعزيز-حي-الرحمانية-مدينة-الرياض-منطقة-الرياض-6822273,"شقة للإيجار في شارع الأمير سلطان بن سلمان بن عبدالعزيز, حي الرحمانية, مدينة الرياض, منطقة الرياض",150000.0,3.0,106.0,3.0,3.0,1.0,2.0,حي الرحمانية,الرياض,شمال الرياض,"Apartment for rent at AL- KHAWALID  

Fully furnished
  
Living room 
3 bedrooms 
3 bathrooms 
Kitchen  
Store

Private parking in basement 

Appliances: 
Oven 
Stove
Microwave 
TV
Fridge 
Washing machine
____________________

شقة للايجار - بحي الرحمانية - مشروع خوالد   

مؤثثة بالكامل 

صالة 
3 غرف نوم 
3 دورات مياه 
مطبخ  
مستودع 

موقف خاص بالقبو 

الأجهزة الكهربائية: 
فرن 
ثلاجة 
تلفزيون 
غسالة ملابس",24.719592,46.66647,https://images.aqar.fm/webp/750x0/props/016042615_1786718102881.jpg | https://images.aqar.fm/webp/750x0/props/016042613_1786718141304.jpg | https://images.aqar.fm/webp/750x0/props/016042616_1786718164710.jpg | https://images.aqar.fm/webp/750x0/props/016042617_1786718187239.jpg | https://images.aqar.fm/webp/750x0/props/016042618_1786718225146.jpg | https://images.aqar.fm/webp/750x0/props/016042618_1786718251273.jpg | https://images.aqar.fm/webp/750x0/props/016042619_1786718278641.jpg | https://images.aqar.fm/webp/750x0/props/016042617_1786718295172.jpg | https://images.aqar.fm/webp/750x0/props/016042615_1786718312514.jpg | https://images.aqar.fm/webp/750x0/props/016042619_1786718329706.jpg | https://images.aqar.fm/webp/750x0/props/016042612_1786718358810.jpg | https://images.aqar.fm/webp/750x0/props/016042619_1786718377195.jpg | https://images.aqar.fm/webp/750x0/props/016042612_1786718393871.jpg | https://images.aqar.fm/webp/750x0/props/016042615_1786718393893.jpg,14.0,ابراهيم عبدالله عبدالعزيز القطعي,شركة الريادة العقارية,1.0,2026-08-14,2026-08-14,2026-08-14,3.0,2026-08-14,1415.0943396226414,-0.00587900615118242,True,سعر مرتفع جدًا عن متوسط الرياض (فخامة على الأغلب)
6783761,https://sa.aqar.fm/شقق-للإيجار/الرياض/شمال-الرياض/حي-الملقا/شارع-رقم-455-حي-الملقا-مدينة-الرياض-منطقة-الرياض-6783761,"شقة للإيجار في شارع رقم 455, حي الملقا, مدينة الرياض, منطقة الرياض",150000.0,3.0,106.0,3.0,3.0,1.0,1.0,حي الملقا,الرياض,شمال الرياض,"شقة للايجار - حي الملقا ✨
شقة مؤثثة بتصميم فندقي فاخر بتصميم أنيق ومساحات واسعة  تناسب العائلات 👌🏻
🔹 التفاصيل:
• صالة واسعة ومريحة
• 3 غرف نوم (منها غرفة ماستر)
• مطبخ مجهز بالكامل بجميع الأجهزة الكهربائية
• 3 دورات مياه
• جلسة خارجية واسعة

📍 الموقع:
في حي الملقا - الماجدية 127 – موقع مميز مقابل الأفنيوز، قريب من أهم الخدمات والمرافق

🏢 مميزات المجمع:
نادي رياضي نسائي ورجالي
منطقة العاب أطفال 
لاونج 
موقف سيارة خاص 

✨ خيار مثالي للسكن المريح والراقي",24.818935,46.606497,https://images.aqar.fm/webp/750x0/props/002832431_1776929866205.jpg | https://images.aqar.fm/webp/750x0/props/002832437_1776929882156.jpg | https://images.aqar.fm/webp/750x0/props/002832430_1776929889795.jpg | https://images.aqar.fm/webp/750x0/props/002832432_1776930905641.jpg | https://images.aqar.fm/webp/750x0/props/002832435_1776930905650.jpg | https://images.aqar.fm/webp/750x0/props/002832431_1776930926876.jpg | https://images.aqar.fm/webp/750x0/props/002832439_1776930936570.jpg | https://images.aqar.fm/webp/750x0/props/002832436_1776930936580.jpg | https://images.aqar.fm/webp/750x0/props/002832432_1776930936591.jpg | https://images.aqar.fm/webp/750x0/props/002832436_1776930948315.jpg | https://images.aqar.fm/webp/750x0/props/002832438_1776930962495.jpg | https://images.aqar.fm/webp/750x0/props/002832438_1776930962494.jpg | https://images.aqar.fm/webp/750x0/props/002832435_1776930962495.jpg | https://images.aqar.fm/webp/750x0/props/002832439_1776930973160.jpg | https://images.aqar.fm/webp/750x0/props/002832433_1776930973171.jpg | https://images.aqar.fm/webp/750x0/props/002832434_1776930973171.jpg,16.0,زياد عبدالرحمن احمد الشهاب,شركة هوست إن,1.0,2026-07-21,2026-07-21,2026-07-23,20.0,2026-07-23,1415.0943396226414,-0.00587900615118242,True,سعر مرتفع جدًا عن متوسط الرياض (فخامة على الأغلب)
6663684,https://sa.aqar.fm/شقق-للإيجار/الرياض/شمال-الرياض/حي-الصحافة/شارع-طريق-الملك-فهد-الفرعي-حي-الصحافة-مدينة-الرياض-منطقة-الرياض-6663684,"شقة للإيجار في شارع طريق الملك فهد الفرعي, حي الصحافة, مدينة الرياض, منطقة الرياض",160000.0,3.0,143.0,2.0,3.0,1.0,2.0,حي الصحافة,الرياض,شمال الرياض,"شقة فاخرة للإيجار في برج رافال، بإطلالة مميزة من الدور 57 وتصميم عصري راقٍ 👌

🔹 التفاصيل:
• صالة واسعة بإطلالة رائعة
• غرفة نوم ماستر مع دوره المياه
• غرفة نوم إضافية مع دورة المياه
• غرفة خادمة   مع غرفة غسيل 
• مطبخ مجهز بالكامل بجميع الأجهزة
• ثلاث دورات مياه 

📍 الموقع:
برج رافال – موقع مميز وقريب من جميع الخدمات  بقلب الرياض",24.792489,46.632643,https://images.aqar.fm/webp/750x0/props/002832439_1776755623286.jpg | https://images.aqar.fm/webp/750x0/props/002832435_1776755646878.jpg | https://images.aqar.fm/webp/750x0/props/002832435_1776755646880.jpg | https://images.aqar.fm/webp/750x0/props/002832431_1776755671800.jpg | https://images.aqar.fm/webp/750x0/props/002832435_1776755784505.jpg | https://images.aqar.fm/webp/750x0/props/002832432_1776755784510.jpg | https://images.aqar.fm/webp/750x0/props/002832433_1776755784519.jpg | https://images.aqar.fm/webp/750x0/props/002832430_1776755968148.jpg,8.0,زياد عبدالرحمن احمد الشهاب,شركة هوست إن,1.0,2026-04-21,2026-07-17,2026-07-23,620.0,2026-07-27,1118.881118881119,-0.005780634668434814,True,شذوذ تركيبة عامة (مزيج عوامل)
6801933,https://sa.aqar.fm/شقق-للإيجار/الرياض/شمال-الرياض/حي-السليمانية/شارع-العبيلة-حي-السليمانية-مدينة-الرياض-منطقة-الرياض-6801933,"شقة للإيجار في شارع العبيلة, حي السليمانية, مدينة الرياض, منطقة الرياض",65000.0,3.0,45.0,1.0,1.0,1.0,0.0,حي السليمانية,الرياض,شمال الرياض,"شقة مؤثثة فاخرة في حي السليمانية تتكون من: 
• غرفة نوم 
• صالة 
• دورة مياه 
• مطبخ + غسالة ملابس

Luxury flat consist of:
• one bedroom 
• hall
• bathroom 
• kitchen + washing machine",24.711703,46.697463,https://images.aqar.fm/webp/750x0/props/034143295_1785680490306.jpg | https://images.aqar.fm/webp/750x0/props/034143290_1785680490216.jpg | https://images.aqar.fm/webp/750x0/props/034143299_1785680503811.jpg | https://images.aqar.fm/webp/750x0/props/034143297_1785680514371.jpg | https://images.aqar.fm/webp/750x0/props/034143291_1785680524163.jpg | https://images.aqar.fm/webp/750x0/props/034143299_1785680524166.jpg,6.0,فهد سليمان,شركة الف القاسم للاستثمارات العقارية,1.0,2026-08-02,2026-08-02,2026-08-02,9.0,2026-08-03,1444.4444444444443,-0.005735439926173536,True,سعر مرتفع جدًا عن متوسط الرياض (فخامة على الأغلب)
6782285,https://sa.aqar.fm/شقق-للإيجار/الرياض/شمال-الرياض/حي-النخيل/شارع-الملك-فهد-حي-النخيل-مدينة-الرياض-منطقة-الرياض-6782285,"شقة للإيجار في شارع الملك فهد, حي النخيل, مدينة الرياض, منطقة الرياض",175000.0,,152.0,3.0,4.0,1.0,0.0,حي النخيل,الرياض,شمال الرياض,"شقة فاخرة للايجار
حي : النخيل
الشارع : طريق الملك فهد
الدور : السابع
رقم الشقة : N 07-01
تتكون من :
ثلاث غرف نوم ماستر +صالة + مطبخ راكب + 4 دورة مياه + غرفة غسيل
* مطبخ راكب بالاجهزة
* مؤثثة بالكامل
المميزات
- مصعد
نادي رياضي رجالي + نسائي - العاب أطفال
مسبح مطل - لاونج - مواقف خاصة
عقد الوساطة : (6200869275)
رقم المعلن :7201049746 
*
لمزيد من التفاصيل والعروض نرجو التواصل معنا
على رقم مسؤول التأجير :
((الرقم يظهر عند الضغط على اتصال))
((الرقم يظهر عند الضغط على اتصال))",24.754494,46.649663,https://images.aqar.fm/webp/750x0/props/002946798_1784553787779.jpg | https://images.aqar.fm/webp/750x0/props/002946791_1784553679728.jpg | https://images.aqar.fm/webp/750x0/props/002946790_1784553679731.jpg | https://images.aqar.fm/webp/750x0/props/002946795_1784553679743.jpg | https://images.aqar.fm/webp/750x0/props/002946797_1784553665999.jpg | https://images.aqar.fm/webp/750x0/props/002946797_1784553665995.jpg | https://images.aqar.fm/webp/750x0/props/002946793_1784553665990.jpg | https://images.aqar.fm/webp/750x0/props/002946797_1784553665989.jpg | https://images.aqar.fm/webp/750x0/props/002946792_1784553666014.jpg | https://images.aqar.fm/webp/750x0/props/002946797_1784553665990.jpg | https://images.aqar.fm/webp/750x0/props/002946794_1784553666007.jpg | https://images.aqar.fm/webp/750x0/props/002946793_1784553666168.jpg | https://images.aqar.fm/webp/750x0/props/002946799_1784553666018.jpg | https://images.aqar.fm/webp/750x0/props/002946797_1784553666013.jpg | https://images.aqar.fm/webp/750x0/props/002946790_1784553666193.jpg | https://images.aqar.fm/webp/750x0/props/002946793_1784553665993.jpg | https://images.aqar.fm/webp/750x0/props/002946791_1784553665992.jpg,17.0,مدين علي ابراهيم,شركة مبتكرون العقارية,1.0,2026-07-20,2026-07-20,2026-07-23,32.0,2026-07-23,1151.3157894736842,-0.0054154225070540685,True,شذوذ تركيبة عامة (مزيج عوامل)
6579533,https://sa.aqar.fm/شقق-للإيجار/الرياض/شرق-الرياض/حي-اليرموك/شارع-الخوارزمي-حي-اليرموك-مدينة-الرياض-منطقة-الرياض-6579533,"شقة للإيجار في شارع الخوارزمي, حي اليرموك, مدينة الرياض, منطقة الرياض",48000.0,,500.0,1.0,2.0,,8.0,حي اليرموك,الرياض,شرق الرياض,"للإيجار شقه عوائل بحي اليرموك
الشقة عباره عن
مجلس ومقلط
و غرفتين نوم وصاله ومطبخ و٢ حمام
يوجد مطبخ راكب
للتواصل ((رقم المعلن يظهر عند التواصل))",24.819887,46.792467,https://images.aqar.fm/webp/750x0/props/034981335_1770473716380.jpg | https://images.aqar.fm/webp/750x0/props/034981337_1770473716378.jpg | https://images.aqar.fm/webp/750x0/props/034981336_1770473716480.jpg | https://images.aqar.fm/webp/750x0/props/034981333_1770473716413.jpg | https://images.aqar.fm/webp/750x0/props/034981336_1770473716482.jpg | https://images.aqar.fm/webp/750x0/props/034981331_1770473716597.jpg | https://images.aqar.fm/webp/750x0/props/034981338_1770473716683.jpg | https://images.aqar.fm/webp/750x0/props/034981335_1770473716784.jpg,8.0,عبدالهادي سريع,مكتب الغيوم العقاري,1.0,2026-02-07,2026-06-03,2026-07-21,513.0,2026-07-23,96.0,-0.005414737127944491,True,سعر منخفض جدًا عن متوسط الحي (فرصة محتملة)
6695412,https://sa.aqar.fm/شقق-للإيجار/الرياض/غرب-الرياض/حي-عرقة/شارع-إبراهيم-الخضيري-حي-عرقة-الرياض-منطقة-الرياض-6695412,"شقة للإيجار في شارع ابراهيم الخضيري, حي عرقة, مدينة الرياض, منطقة الرياض",75000.0,3.0,290.0,5.0,3.0,1.0,11.0,حي عرقة,الرياض,غرب الرياض,"شقة او ( دور ارضي ) مداخل خاصة و مدخل سيارة
صالة كبيرة مؤثثة صالة طعام مؤثثة غرفتين نوم يوجد غرفة مؤثثة ملحق خارجي مع دورة مياة المجموع 3 دورات مياة مطبخ مؤثث منطقة غسيل مستودع كميرات مراقبة مكيفات راكبة عداد كهرباء مستقل ..
الموقع مميز و متوفر به و قريب من جميع الخدمات و العقار نظيف جداً
75000 ريال سنويا
((((((( يمنع الوسطاء ))))))))",24.676613,46.593353,https://images.aqar.fm/webp/750x0/props/008996194_1778673725128.jpg | https://images.aqar.fm/webp/750x0/props/008996192_1778673725035.jpg | https://images.aqar.fm/webp/750x0/props/008996197_1778673725122.jpg | https://images.aqar.fm/webp/750x0/props/008996192_1778673725131.jpg | https://images.aqar.fm/webp/750x0/props/008996198_1778673769982.jpg | https://images.aqar.fm/webp/750x0/props/008996196_1778673769979.jpg | https://images.aqar.fm/webp/750x0/props/008996199_1778673769984.jpg | https://images.aqar.fm/webp/750x0/props/008996197_1778673769996.jpg | https://images.aqar.fm/webp/750x0/props/008996198_1778673769982.jpg | https://images.aqar.fm/webp/750x0/props/008996192_1778673769981.jpg | https://images.aqar.fm/webp/750x0/props/008996190_1778673794107.jpg | https://images.aqar.fm/webp/750x0/props/008996194_1778673794090.jpg | https://images.aqar.fm/webp/750x0/props/008996193_1778673794098.jpg | https://images.aqar.fm/webp/750x0/props/008996193_1778673794084.jpg | https://images.aqar.fm/webp/750x0/props/008996191_1778673794094.jpg | https://images.aqar.fm/webp/750x0/props/008996197_1778673794090.jpg | https://images.aqar.fm/webp/750x0/props/008996190_1778673809553.jpg | https://images.aqar.fm/webp/750x0/props/008996199_1778673809580.jpg | https://images.aqar.fm/webp/750x0/props/008996198_1778673809573.jpg | https://images.aqar.fm/webp/750x0/props/008996193_1779032757295.jpg | https://images.aqar.fm/webp/750x0/props/008996197_1779032757299.jpg | https://images.aqar.fm/webp/750x0/props/008996193_1779032757302.jpg | https://images.aqar.fm/webp/750x0/props/008996191_1779032804956.jpg | https://images.aqar.fm/webp/750x0/props/008996198_1779032804948.jpg,24.0,ياسر محمد ناصر الجمعان,,,2026-05-13,2026-05-13,2026-07-22,1485.0,2026-07-23,258.62068965517244,-0.005404486633888594,True,شذوذ تركيبة عامة (مزيج عوامل)
6759480,https://sa.aqar.fm/شقق-للإيجار/الرياض/شمال-الرياض/حي-المحمدية/شارع-جويرية-بنت-الحارث-حي-المحمدية-مدينة-الرياض-منطقة-الرياض-6759480,"شقة للإيجار في شارع جويرية بنت الحارث, حي المحمدية, مدينة الرياض, منطقة الرياض",109000.0,3.0,85.0,1.0,2.0,1.0,0.0,حي المحمدية,الرياض,شمال الرياض,"✨للايجار شقه جادة المحمدية مؤثثة ✨

- الحي | المحمدية  
- المساحه |  ٨٦  م
المشروع | جادة المحمدية
- الدور | 1

⁠
‎✨ المواصفات ✨
- غرفة نوم 
- ⁠مستودع
- صاله  
- دوراتين مياة   
- مكيفات راكبه
- مطبخ راكب
- ⁠موقف في القبو

🌟 السعر 🌟
120 الف 

للتواصل  شركة عبدالعزيز الصالح العقارية- الرياض - حي المحمدية- شارع جويرية بنت الحارث",24.734307,46.650796,https://images.aqar.fm/webp/750x0/props/005044082_1783184461759.jpg | https://images.aqar.fm/webp/750x0/props/005044084_1783184461727.jpg | https://images.aqar.fm/webp/750x0/props/005044082_1783184461727.jpg | https://images.aqar.fm/webp/750x0/props/005044085_1783184461732.jpg | https://images.aqar.fm/webp/750x0/props/005044089_1783184461732.jpg | https://images.aqar.fm/webp/750x0/props/005044085_1783184461724.jpg | https://images.aqar.fm/webp/750x0/props/005044081_1783184527617.jpg | https://images.aqar.fm/webp/750x0/props/005044080_1783184527618.jpg | https://images.aqar.fm/webp/750x0/props/005044081_1783184527623.jpg,9.0,عبدالعزيز عبدالله محمد الصالح,شركة عبدالعزيز عبدالله محمد الصالح العقارية شخص واحد,1.0,2026-07-04,2026-07-04,2026-07-21,347.0,2026-07-23,1282.3529411764705,-0.00538834208406247,True,سعر مرتفع جدًا عن متوسط الرياض (فخامة على الأغلب)
6647053,https://sa.aqar.fm/شقق-للإيجار/الرياض/شمال-الرياض/حي-حطين/شارع-آسيا-حي-حطين-مدينة-الرياض-منطقة-الرياض-6647053,"شقة للإيجار في شارع آسيا, حي حطين, مدينة الرياض, منطقة الرياض",169000.0,,140.0,3.0,1.0,0.0,0.0,حي حطين,الرياض,شمال الرياض,"* شقة فاخرة مفروشة للإيجار | مجمع خوالد – حي حطين (الثغر) 

تجربة سكن راقية داخل مجمع متكامل في واحد من أفضل مواقع شمال الرياض، بالقرب من أهم الوجهات الحيوية مثل الممشى والبوليفارد، مع بيئة هادئة وآمنة تمنحك أعلى مستويات الراحة.
* المساحة 140م 
* الدور الأرضي 

🏡 مواصفات الشقة
- 3 غرف نوم بتجهيزات فاخرة.  
- صالة واسعة مع طاولة طعام.  
- 3 دورات مياه.  
- مطبخ متكامل.  
- مكيفات راكبة.  
- مفروشة بالكامل (غرف نوم + كنب).  
- مطبخ مجهز بالكامل (أجهزة كهربائية + أدوات ومواعين).  
- موقف خاص.

* مميزات المجمع
- مسبح.  
- صالة رياضية.  
- لاونج.  
- مسطحات خضراء.  
- بيئة سكنية هادئة وآمنة.

📍 الموقع
- حي حطين (الثغر).  
- يبعد 3 دقائق عن الممشى.  
- قريب من البوليفارد.

💳 الإيجار
- الإيجار السنوي: 169,000 ريال  
- شامل الكهرباء + تنظيف 4 مرات شهرياً",24.750325,46.588894,https://images.aqar.fm/webp/750x0/props/002654945_1775665519848.jpg | https://images.aqar.fm/webp/750x0/props/002654942_1775665519949.jpg | https://images.aqar.fm/webp/750x0/props/002654941_1775665520076.jpg | https://images.aqar.fm/webp/750x0/props/002654945_1775665520089.jpg | https://images.aqar.fm/webp/750x0/props/002654941_1775665520179.jpg | https://images.aqar.fm/webp/750x0/props/002654948_1775665520181.jpg | https://images.aqar.fm/webp/750x0/props/002654944_1775665520284.jpg | https://images.aqar.fm/webp/750x0/props/002654944_1775665520411.jpg | https://images.aqar.fm/webp/750x0/props/002654946_1775665520480.jpg | https://images.aqar.fm/webp/750x0/props/002654946_1775665520506.jpg | https://images.aqar.fm/webp/750x0/props/002654945_1775665520606.jpg | https://images.aqar.fm/webp/750x0/props/002654940_1775665550335.jpg | https://images.aqar.fm/webp/750x0/props/002654949_1776522917146.jpg,13.0,فيصل عبدالله,,0.0,2026-04-08,2026-07-05,2026-07-21,218.0,2026-07-23,1207.142857142857,-0.005236132040742358,True,سعر مرتفع جدًا عن متوسط الرياض (فخامة على الأغلب)
6672974,https://sa.aqar.fm/شقق-للإيجار/الرياض/شمال-الرياض/حي-الملقا/شارع-ابها-حي-الملقا-مدينة-الرياض-منطقة-الرياض-6672974,"شقة للإيجار في شارع ابها, حي الملقا, مدينة الرياض, منطقة الرياض",150000.0,3.0,108.0,3.0,3.0,1.0,1.0,حي الملقا,الرياض,شمال الرياض,"شقة للايجار بالملقا 
شقة مؤثثة بأثاث فندقي فاخر، بتصميم أنيق ومساحات واسعة تناسب العائلات 👌

🔹 التفاصيل:
• صالة واسعة ومريحة
• 3 غرف نوم (منها غرفة ماستر)
• مطبخ مجهز بالكامل بجميع الأجهزة الكهربائية
• 3 دورات مياه
• جلسة خارجية كبيرة
• مدخل خاص
• موقف خاص

📍 الموقع:
حي الملقا – الماجدية117
، موقع مميز قريب من أهم الخدمات والمرافق

🏢 مميزات المجمع:
• مجمع متكامل
• خدمات متوفرة
• بيئة هادئة وآمنة

✨ خيار مثالي للسكن المريح",24.800696,46.592926,https://images.aqar.fm/webp/750x0/props/002832432_1777366487911.jpg | https://images.aqar.fm/webp/750x0/props/002832434_1777366487931.jpg | https://images.aqar.fm/webp/750x0/props/002832437_1777366487920.jpg | https://images.aqar.fm/webp/750x0/props/002832439_1777366487921.jpg | https://images.aqar.fm/webp/750x0/props/002832433_1777366515237.jpg | https://images.aqar.fm/webp/750x0/props/002832433_1777366515241.jpg | https://images.aqar.fm/webp/750x0/props/002832433_1777366515243.jpg | https://images.aqar.fm/webp/750x0/props/002832437_1777367090783.jpg | https://images.aqar.fm/webp/750x0/props/002832437_1777367090783.jpg | https://images.aqar.fm/webp/750x0/props/002832433_1777367090787.jpg | https://images.aqar.fm/webp/750x0/props/002832434_1777367090790.jpg | https://images.aqar.fm/webp/750x0/props/002832432_1777367141148.jpg | https://images.aqar.fm/webp/750x0/props/002832430_1777367141144.jpg | https://images.aqar.fm/webp/750x0/props/002832436_1777367141151.jpg | https://images.aqar.fm/webp/750x0/props/002832430_1777367164630.jpg | https://images.aqar.fm/webp/750x0/props/002832435_1777367164632.jpg | https://images.aqar.fm/webp/750x0/props/002832436_1777367164630.jpg | https://images.aqar.fm/webp/750x0/props/002832432_1777367164631.jpg,18.0,زياد عبدالرحمن احمد الشهاب,شركة هوست إن,1.0,2026-04-28,2026-07-24,2026-07-26,468.0,2026-07-27,1388.888888888889,-0.005075164079421768,True,سعر مرتفع جدًا عن متوسط الرياض (فخامة على الأغلب)
6803618,https://sa.aqar.fm/شقق-للإيجار/الرياض/غرب-الرياض/حي-طويق/شارع-جعفر-القالي-حي-طويق-مدينة-الرياض-منطقة-الرياض-6803618,"شقة للإيجار في شارع جعفر القالي, حي طويق, مدينة الرياض, منطقة الرياض",5500.0,,375.0,2.0,2.0,1.0,0.0,حي طويق,الرياض,غرب الرياض,"#131للايجار شقه فاخره موثثه اثاث كامل فاخر وجديد
الشقه تتكون من 
غرفه ماستر مع دورة مياه وبلكونه
غرفه 
صاله كبيره مع مطبخ امريكي مفتوح مع الصاله
دورة مياه
الاثاث 
طاولة طعام مع 4 كراسي
مطبخ متكامل 
غسالة ملابس اوتومتيك
فرن 
مكيرويف
ادوات مطبخ متكامله
فلتر ماء + براده
ثلاجه
مكواة ملابس مع طاوله كي
ركن قهوه مع غلاية 
غرف نوم متكامله تتكون من
سرير كنق ودولاب ملابس وتسريحه
غرفه تتكون من 2 اسره ودولاب وتسريحه
تلفزيون 70 بوصه
كنب يتسع ل 7 اشخاص مع كرسي اضافي
جزامة
اضاءة ليد 
اثاث فندقي 



انترنت 
غير شامل الماء والكهرباء
قريبه من طريق مكه ومشروع القديه وحدائق الملك عبدالله العالميه والمترو
الايجار سنوي او نصف سنوي
السعر 55000الف",24.572293,46.534368,https://images.aqar.fm/webp/750x0/props/041697189_1785762676210.jpg | https://images.aqar.fm/webp/750x0/props/041697188_1785762678114.jpg | https://images.aqar.fm/webp/750x0/props/041697187_1785762679790.jpg | https://images.aqar.fm/webp/750x0/props/041697189_1785762681665.jpg | https://images.aqar.fm/webp/750x0/props/041697188_1785762687256.jpg | https://images.aqar.fm/webp/750x0/props/041697187_1785762689777.jpg,6.0,البندري منصور ابراهيم الوثلان,شركة شموخ العرب العقارية,1.0,2026-08-03,2026-08-03,2026-08-03,16.0,2026-08-04,14.666666666666666,-0.004941723092769967,True,سعر منخفض جدًا عن متوسط الحي (فرصة محتملة)
6788562,https://sa.aqar.fm/شقق-للإيجار/الرياض/غرب-الرياض/حي-طويق/شارع-صالح-الشثري-حي-طويق-مدينة-الرياض-منطقة-الرياض-6788562,"شقة للإيجار في شارع صالح الشثري, حي طويق, مدينة الرياض, منطقة الرياض",5500.0,,375.0,2.0,1.0,0.0,1.0,حي طويق,الرياض,غرب الرياض,"🏠للايجار شقه فاخره موثثه🏠 اثاث كامل فاخر وجديد
الشقه تتكون من 
غرفه ماستر مع دورة مياه وبلكونه
غرفه 
صاله كبيره مع مطبخ امريكي مفتوح مع الصاله
دورة مياه
الاثاث 
طاولة طعام مع 4 كراسي
مطبخ متكامل 
غسالة ملابس اوتومتيك
فرن 
مكيرويف
ادوات مطبخ متكامله
فلتر ماء + براده
ثلاجه
مكواة ملابس مع طاوله كي
ركن قهوه مع غلاية 
غرف نوم متكامله تتكون من
سرير كنق ودولاب ملابس وتسريحه
غرفه تتكون من 2 اسره ودولاب وتسريحه
تلفزيون 70 بوصه
كنب يتسع ل 7 اشخاص مع كرسي اضافي
جزامة
اضاءة ليد 
اثاث فندقي 



انترنت 
غير شامل الماء والكهرباء
قريبه من طريق مكه ومشروع القديه وحدائق الملك عبدالله العالميه والمترو
الايجار سنوي او نصف سنوي
السعر 55000الف
للتواصل ☎️ ((الرقم يظهر عند الضغط على اتصال))
🛑السعي في ذمة من يوصل العقار من طرف مكتبنا 🛑",24.554044,46.496927,https://images.aqar.fm/webp/750x0/props/041685307_1784916578616.jpg | https://images.aqar.fm/webp/750x0/props/041685301_1784916578086.jpg | https://images.aqar.fm/webp/750x0/props/041685309_1784916578208.jpg | https://images.aqar.fm/webp/750x0/props/041685302_1784916578269.jpg | https://images.aqar.fm/webp/750x0/props/041685309_1784916578345.jpg | https://images.aqar.fm/webp/750x0/props/041685303_1784916578418.jpg | https://images.aqar.fm/webp/750x0/props/041685305_1784916578461.jpg | https://images.aqar.fm/webp/750x0/props/041685306_1784916578514.jpg | https://images.aqar.fm/webp/750x0/props/041685307_1784916578671.jpg | https://images.aqar.fm/webp/750x0/props/041685301_1784916578725.jpg | https://images.aqar.fm/webp/750x0/props/041685308_1784916578839.jpg | https://images.aqar.fm/webp/750x0/props/041685307_1784916578885.jpg | https://images.aqar.fm/webp/750x0/props/041685308_1784916578999.jpg | https://images.aqar.fm/webp/750x0/props/041685300_1784916579051.jpg | https://images.aqar.fm/webp/750x0/props/041685306_1784916579140.jpg | https://images.aqar.fm/webp/750x0/props/041685307_1784916578616.jpg | https://images.aqar.fm/webp/750x0/props/041685301_1784916578086.jpg | https://images.aqar.fm/webp/750x0/props/041685309_1784916578208.jpg | https://images.aqar.fm/webp/750x0/props/041685302_1784916578269.jpg | https://images.aqar.fm/webp/750x0/props/041685309_1784916578345.jpg | https://images.aqar.fm/webp/750x0/props/041685303_1784916578418.jpg | https://images.aqar.fm/webp/750x0/props/041685305_1784916578461.jpg | https://images.aqar.fm/webp/750x0/props/041685306_1784916578514.jpg | https://images.aqar.fm/webp/750x0/props/041685307_1784916578671.jpg | https://images.aqar.fm/webp/750x0/props/041685301_1784916578725.jpg | https://images.aqar.fm/webp/750x0/props/041685308_1784916578839.jpg | https://images.aqar.fm/webp/750x0/props/041685307_1784916578885.jpg | https://images.aqar.fm/webp/750x0/props/041685308_1784916578999.jpg | https://images.aqar.fm/webp/750x0/props/041685300_1784916579051.jpg | https://images.aqar.fm/webp/750x0/props/041685306_1784916579140.jpg,30.0,احمد بن علي بن مبطي الزهراني,مكتب انماء الضواحي للعقارات,1.0,2026-07-24,2026-07-24,2026-07-27,15.0,2026-07-27,14.666666666666666,-0.004941723092769967,True,سعر منخفض جدًا عن متوسط الحي (فرصة محتملة)
