listing_id,url,status,first_seen,last_seen
6696859,https://sa.aqar.fm/شقق-للإيجار/الرياض/شمال-الرياض/حي-النرجس/شارع-سليمان-الحمدان-حي-النرجس-مدينة-الرياض-منطقة-الرياض-6696859,جديد,2026-08-02,2026-08-02
6753879,https://sa.aqar.fm/شقق-للإيجار/الرياض/شرق-الرياض/حي-قرطبة/شارع-ابن-ابي-حفصه-حي-قرطبة-مدينة-الرياض-منطقة-الرياض-6753879,جديد,2026-08-02,2026-08-02
6746587,https://sa.aqar.fm/شقق-للإيجار/الرياض/شمال-الرياض/حي-الملقا/شارع-أبحر-حي-الملقا-مدينة-الرياض-منطقة-الرياض-6746587,جديد,2026-08-02,2026-08-02
6587058,https://sa.aqar.fm/شقق-للإيجار/الرياض/شمال-الرياض/حي-النرجس/شارع-رقم-326-حي-النرجس-مدينة-الرياض-منطقة-الرياض-6587058,جديد,2026-08-02,2026-08-02
6701985,https://sa.aqar.fm/شقق-للإيجار/الرياض/غرب-الرياض/حي-المعذر/شارع-طفيل-الكناني-حي-المعذر-مدينة-الرياض-منطقة-الرياض-6701985,جديد,2026-08-02,2026-08-02
6766524,https://sa.aqar.fm/شقق-للإيجار/الرياض/شرق-الرياض/حي-الرمال/شارع-ابن-علقمة-التميمي-حي-الرمال-مدينة-الرياض-منطقة-الرياض-6766524,جديد,2026-08-02,2026-08-02
6741065,https://sa.aqar.fm/شقق-للإيجار/الرياض/شرق-الرياض/حي-الازدهار/شارع-ابراهيم-القيسي-حي-الإزدهار-مدينة-الرياض-منطقة-الرياض-6741065,جديد,2026-08-02,2026-08-02
6565909,https://sa.aqar.fm/شقق-للإيجار/الرياض/شمال-الرياض/حي-حطين/شارع-الحوي-حي-حطين-مدينة-الرياض-منطقة-الرياض-6565909,جديد,2026-08-02,2026-08-02
6727133,https://sa.aqar.fm/شقق-للإيجار/الرياض/شرق-الرياض/حي-الرمال/شارع-أبي-موسى-عيسى-بن-دواد-السطاس-حي-الرمال-مدينة-الرياض-منطقة-الرياض-6727133,جديد,2026-08-02,2026-08-02
6771432,https://sa.aqar.fm/شقق-للإيجار/الرياض/غرب-الرياض/حي-ظهرة-لبن/حي-شارع-القريتين-حي-ظهرة-لبن-الرياض-منطقة-الرياض-6771432,جديد,2026-08-02,2026-08-02
6731223,https://sa.aqar.fm/شقق-للإيجار/الرياض/شرق-الرياض/حي-الجنادرية/شارع-رقم-17-حي-الجنادرية-مدينة-الرياض-منطقة-الرياض-6731223,جديد,2026-08-02,2026-08-02
6636586,https://sa.aqar.fm/شقق-للإيجار/الرياض/شمال-الرياض/حي-النرجس/شارع-الأزجي-حي-النرجس-مدينة-الرياض-منطقة-الرياض-6636586,جديد,2026-08-02,2026-08-02
6652310,https://sa.aqar.fm/شقق-للإيجار/الرياض/شرق-الرياض/حي-قرطبة/شارع-الوادي-الأخضر-حي-قرطبة-مدينة-الرياض-منطقة-الرياض-6652310,جديد,2026-08-02,2026-08-02
6759410,https://sa.aqar.fm/شقق-للإيجار/الرياض/شمال-الرياض/حي-النرجس/شارع-الأزجي-حي-النرجس-مدينة-الرياض-منطقة-الرياض-6759410,جديد,2026-08-02,2026-08-02
