listing_id,url,district,price,area_sqm,price_per_sqm,rent_low,rent_mid,rent_high,yield_low_pct,yield_mid_pct,yield_high_pct,net_yield_low_pct,strengths,risks,verdict,verdict_reason
6650148,https://sa.aqar.fm/شقق-للبيع/الرياض/شرق-الرياض/حي-اليرموك/شارع-ابن-غريسة-حي-اليرموك-مدينة-الرياض-منطقة-الرياض-6650148,حي اليرموك,920000.0,75.0,12267.0,42393,59929,73344,4.61,6.51,7.97,3.87,,,🔴 مراجعة دقيقة,العائد الصافي بأسوأ سيناريو ضعيف -- تأكد من الأرقام قبل أي قرار
6703313,https://sa.aqar.fm/شقق-للبيع/الرياض/شرق-الرياض/حي-الحمراء/شارع-آل-داود-حي-الحمراء-مدينة-الرياض-منطقة-الرياض-6703313,حي الحمراء,950000.0,114.0,8333.0,43807,62879,84012,4.61,6.62,8.84,3.87,تشطيبات حديثة مذكورة,,🔴 مراجعة دقيقة,العائد الصافي بأسوأ سيناريو ضعيف -- تأكد من الأرقام قبل أي قرار
6563798,https://sa.aqar.fm/شقق-للبيع/الرياض/غرب-الرياض/حي-المهدية/شارع-مصطفى-بن-محمد-العروسي-حي-المهدية-مدينة-الرياض-منطقة-الرياض-6563798,حي المهدية,850000.0,143.0,5944.0,39180,49083,87978,4.61,5.77,10.35,3.87,يوجد مصعد,,🔴 مراجعة دقيقة,العائد الصافي بأسوأ سيناريو ضعيف -- تأكد من الأرقام قبل أي قرار
6401801,https://sa.aqar.fm/شقق-للبيع/الرياض/غرب-الرياض/حي-طويق/شارع-أبي-محمد-المقدسي-حي-طويق-مدينة-الرياض-منطقة-الرياض-6401801,حي طويق,788000.0,252.0,3127.0,36300,45350,65000,4.61,5.76,8.25,3.87,,السعر قابل للتفاوض -- ممكن فيه هامش تفاوض إضافي,🔴 مراجعة دقيقة,العائد الصافي بأسوأ سيناريو ضعيف -- تأكد من الأرقام قبل أي قرار
6666201,https://sa.aqar.fm/شقق-للبيع/الرياض/غرب-الرياض/حي-المهدية/شارع-أحمد-بن-الحسن-الأنصاري-حي-المهدية-مدينة-الرياض-منطقة-الرياض-6666201,حي المهدية,850000.0,166.0,5120.0,39200,52333,110307,4.61,6.16,12.98,3.87,يوجد مصعد,,🔴 مراجعة دقيقة,العائد الصافي بأسوأ سيناريو ضعيف -- تأكد من الأرقام قبل أي قرار
6566989,https://sa.aqar.fm/شقق-للبيع/الرياض/شمال-الرياض/حي-الصحافة/شارع-وادي-حقيل-حي-الصحافة-مدينة-الرياض-منطقة-الرياض-6566989,حي الصحافة,1450000.0,112.0,12946.0,66746,84248,116714,4.6,5.81,8.05,3.87,يوجد موقف سيارة | قريب من محطة مترو,,🔴 مراجعة دقيقة,العائد الصافي بأسوأ سيناريو ضعيف -- تأكد من الأرقام قبل أي قرار
6550702,https://sa.aqar.fm/شقق-للبيع/الرياض/شمال-الرياض/حي-حطين/شارع-وادي-الشعراء-حي-حطين-مدينة-الرياض-منطقة-الرياض-6550702,حي حطين,1319000.0,115.0,11470.0,60692,89667,112050,4.6,6.8,8.5,3.87,يوجد موقف سيارة,,🔴 مراجعة دقيقة,العائد الصافي بأسوأ سيناريو ضعيف -- تأكد من الأرقام قبل أي قرار
6563295,https://sa.aqar.fm/شقق-للبيع/الرياض/غرب-الرياض/حي-المهدية/شارع-أبي-الحسن-الأسفرائيني-حي-المهدية-مدينة-الرياض-منطقة-الرياض-6563295,حي المهدية,850000.0,160.0,5312.0,39180,60288,117410,4.61,7.09,13.81,3.87,يوجد مصعد,,🔴 مراجعة دقيقة,العائد الصافي بأسوأ سيناريو ضعيف -- تأكد من الأرقام قبل أي قرار
6612785,https://sa.aqar.fm/شقق-للبيع/الرياض/غرب-الرياض/حي-المهدية/شارع-السيل-الكبير-حي-المهدية-مدينة-الرياض-منطقة-الرياض-6612785,حي المهدية,800000.0,113.0,7080.0,36833,50578,93758,4.6,6.32,11.72,3.87,,,🔴 مراجعة دقيقة,العائد الصافي بأسوأ سيناريو ضعيف -- تأكد من الأرقام قبل أي قرار
6637859,https://sa.aqar.fm/شقق-للبيع/الرياض/غرب-الرياض/حي-المهدية/شارع-أبي-الحسن-الأسفرائيني-حي-المهدية-مدينة-الرياض-منطقة-الرياض-6637859,حي المهدية,850000.0,180.0,4722.0,39150,57583,115818,4.61,6.77,13.63,3.87,يوجد مصعد,,🔴 مراجعة دقيقة,العائد الصافي بأسوأ سيناريو ضعيف -- تأكد من الأرقام قبل أي قرار
6522697,https://sa.aqar.fm/شقق-للبيع/الرياض/شرق-الرياض/حي-اليرموك/شارع-محمد-علي-جناح-حي-اليرموك-مدينة-الرياض-منطقة-الرياض-6522697,حي اليرموك,900000.0,96.0,9375.0,41450,60583,75000,4.61,6.73,8.33,3.87,,,🔴 مراجعة دقيقة,العائد الصافي بأسوأ سيناريو ضعيف -- تأكد من الأرقام قبل أي قرار
6572753,https://sa.aqar.fm/شقق-للبيع/الرياض/غرب-الرياض/حي-المهدية/شارع-السيل-الكبير-حي-المهدية-مدينة-الرياض-منطقة-الرياض-6572753,حي المهدية,750000.0,133.0,5639.0,34475,45450,54205,4.6,6.06,7.23,3.86,,,🔴 مراجعة دقيقة,العائد الصافي بأسوأ سيناريو ضعيف -- تأكد من الأرقام قبل أي قرار
6664230,https://sa.aqar.fm/شقق-للبيع/الرياض/غرب-الرياض/حي-المهدية/شارع-السيل-الكبير-حي-المهدية-مدينة-الرياض-منطقة-الرياض-6664230,حي المهدية,750000.0,130.0,5769.0,34475,45400,54205,4.6,6.05,7.23,3.86,تشطيبات حديثة مذكورة,السعر 'يبدأ من' -- تأكد إنه يخص نفس الوحدة والمساحة المذكورة، مو وحدة أصغر,🔴 مراجعة دقيقة,العائد الصافي بأسوأ سيناريو ضعيف -- تأكد من الأرقام قبل أي قرار
6588449,https://sa.aqar.fm/شقق-للبيع/الرياض/غرب-الرياض/حي-المهدية/شارع-عبدالغني-البشتي-حي-المهدية-مدينة-الرياض-منطقة-الرياض-6588449,حي المهدية,750000.0,150.0,5000.0,34500,45861,54803,4.6,6.11,7.31,3.86,يوجد مصعد,,🔴 مراجعة دقيقة,العائد الصافي بأسوأ سيناريو ضعيف -- تأكد من الأرقام قبل أي قرار
6579290,https://sa.aqar.fm/شقق-للبيع/الرياض/شرق-الرياض/حي-القادسية/شارع-جبل-عريض-حي-القادسية-مدينة-الرياض-منطقة-الرياض-6579290,حي القادسية,750000.0,69.0,10870.0,34475,51354,58101,4.6,6.85,7.75,3.86,يوجد مصعد | يوجد موقف سيارة,,🔴 مراجعة دقيقة,العائد الصافي بأسوأ سيناريو ضعيف -- تأكد من الأرقام قبل أي قرار
6343348,https://sa.aqar.fm/شقق-للبيع/الرياض/شرق-الرياض/حي-الرمال/شارع-الأبشيهي-حي-الرمال-مدينة-الرياض-منطقة-الرياض-6343348,حي الرمال,750000.0,111.0,6757.0,34426,43817,60000,4.59,5.84,8.0,3.86,يوجد مصعد | تشطيبات حديثة مذكورة,,🔴 مراجعة دقيقة,العائد الصافي بأسوأ سيناريو ضعيف -- تأكد من الأرقام قبل أي قرار
6700919,https://sa.aqar.fm/شقق-للبيع/الرياض/غرب-الرياض/حي-المهدية/شارع-السيل-الكبير-حي-المهدية-مدينة-الرياض-منطقة-الرياض-6700919,حي المهدية,750000.0,130.0,5769.0,34475,45400,54205,4.6,6.05,7.23,3.86,تشطيبات حديثة مذكورة,,🔴 مراجعة دقيقة,العائد الصافي بأسوأ سيناريو ضعيف -- تأكد من الأرقام قبل أي قرار
6652375,https://sa.aqar.fm/شقق-للبيع/الرياض/شرق-الرياض/حي-المونسية/شارع-محمد-البرقي-حي-المونسية-مدينة-الرياض-منطقة-الرياض-6652375,حي المونسية,900000.0,85.0,10588.0,41386,62438,80700,4.6,6.94,8.97,3.86,يوجد موقف سيارة,السعر قابل للتفاوض -- ممكن فيه هامش تفاوض إضافي,🔴 مراجعة دقيقة,العائد الصافي بأسوأ سيناريو ضعيف -- تأكد من الأرقام قبل أي قرار
6580954,https://sa.aqar.fm/شقق-للبيع/الرياض/غرب-الرياض/حي-المهدية/شارع-عفيف-الدين-الثقفي-حي-المهدية-مدينة-الرياض-منطقة-الرياض-6580954,حي المهدية,855000.0,147.0,5816.0,39245,51000,83696,4.59,5.96,9.79,3.86,يوجد مصعد,,🔴 مراجعة دقيقة,العائد الصافي بأسوأ سيناريو ضعيف -- تأكد من الأرقام قبل أي قرار
6586378,https://sa.aqar.fm/شقق-للبيع/الرياض/شرق-الرياض/حي-السعادة/شارع-الرواجي-حي-السعادة-مدينة-الرياض-منطقة-الرياض-6586378,حي السعادة,800000.0,150.0,5333.0,36787,46422,63025,4.6,5.8,7.88,3.86,يوجد موقف سيارة | قريب من محطة مترو | قريب من طريق دائري رئيسي | خزانات مياه مستقلة | عقار جديد,,🔴 مراجعة دقيقة,العائد الصافي بأسوأ سيناريو ضعيف -- تأكد من الأرقام قبل أي قرار
6520739,https://sa.aqar.fm/شقق-للبيع/الرياض/جنوب-الرياض/حي-بدر/شارع-الامام-مسلم-حي-بدر-مدينة-الرياض-منطقة-الرياض-6520739,حي بدر,550000.0,203.0,2709.0,25242,37000,46667,4.59,6.73,8.48,3.86,يوجد موقف سيارة | خزانات مياه مستقلة,,🔴 مراجعة دقيقة,العائد الصافي بأسوأ سيناريو ضعيف -- تأكد من الأرقام قبل أي قرار
6721201,https://sa.aqar.fm/شقق-للبيع/الرياض/شرق-الرياض/حي-اشبيلية/شارع-المطره-حي-إشبيلية-مدينة-الرياض-منطقة-الرياض-6721201,حي اشبيلية,800000.0,89.0,8989.0,36732,50083,75575,4.59,6.26,9.45,3.86,خزانات مياه مستقلة | تشطيبات حديثة مذكورة | عقار جديد,,🔴 مراجعة دقيقة,العائد الصافي بأسوأ سيناريو ضعيف -- تأكد من الأرقام قبل أي قرار
6469588,https://sa.aqar.fm/شقق-للبيع/الرياض/غرب-الرياض/حي-ضاحية-نمار/حي-ضاحية-نمار-مدينة-الرياض-منطقة-الرياض-6469588,حي ضاحية نمار,550000.0,86.0,6395.0,25250,35236,48360,4.59,6.41,8.79,3.86,يوجد مصعد | يوجد موقف سيارة,,🔴 مراجعة دقيقة,العائد الصافي بأسوأ سيناريو ضعيف -- تأكد من الأرقام قبل أي قرار
6783669,https://sa.aqar.fm/شقق-للبيع/الرياض/شرق-الرياض/حي-قرطبة/شارع-الشموخ-حي-قرطبة-مدينة-الرياض-منطقة-الرياض-6783669,حي قرطبة,1000000.0,125.0,8000.0,45838,63821,93417,4.58,6.38,9.34,3.85,يوجد موقف سيارة,,🔴 مراجعة دقيقة,العائد الصافي بأسوأ سيناريو ضعيف -- تأكد من الأرقام قبل أي قرار
6671909,https://sa.aqar.fm/شقق-للبيع/الرياض/شرق-الرياض/حي-النهضة/شارع-دخنة-حي-النهضة-مدينة-الرياض-منطقة-الرياض-6671909,حي النهضة,800000.0,100.0,8000.0,36710,56339,74089,4.59,7.04,9.26,3.85,يوجد مصعد | يوجد موقف سيارة | عقار جديد,,🔴 مراجعة دقيقة,العائد الصافي بأسوأ سيناريو ضعيف -- تأكد من الأرقام قبل أي قرار
6576222,https://sa.aqar.fm/شقق-للبيع/الرياض/غرب-الرياض/حي-المهدية/شارع-قطب-الدين-بن-السلطان-حي-المهدية-مدينة-الرياض-منطقة-الرياض-6576222,حي المهدية,850000.0,166.0,5120.0,39000,50440,104683,4.59,5.93,12.32,3.85,يوجد مصعد,,🔴 مراجعة دقيقة,العائد الصافي بأسوأ سيناريو ضعيف -- تأكد من الأرقام قبل أي قرار
6574071,https://sa.aqar.fm/شقق-للبيع/الرياض/غرب-الرياض/حي-المهدية/شارع-محمد-بن-أبي-بكر-القيم-حي-المهدية-مدينة-الرياض-منطقة-الرياض-6574071,حي المهدية,850000.0,139.0,6115.0,39000,58024,105739,4.59,6.83,12.44,3.85,يوجد مصعد,,🔴 مراجعة دقيقة,العائد الصافي بأسوأ سيناريو ضعيف -- تأكد من الأرقام قبل أي قرار
6658529,https://sa.aqar.fm/شقق-للبيع/الرياض/غرب-الرياض/حي-ظهرة-لبن/شارع-جبل-أشاقر-حي-ظهرة-لبن-مدينة-الرياض-منطقة-الرياض-6658529,حي ظهرة لبن,730000.0,123.0,5935.0,33419,44190,56517,4.58,6.05,7.74,3.85,,,🔴 مراجعة دقيقة,العائد الصافي بأسوأ سيناريو ضعيف -- تأكد من الأرقام قبل أي قرار
6406222,https://sa.aqar.fm/شقق-للبيع/الرياض/غرب-الرياض/حي-المهدية/شارع-مليح-بن-طريف-حي-المهدية-مدينة-الرياض-منطقة-الرياض-6406222,حي المهدية,850000.0,137.0,6204.0,38967,57500,104067,4.58,6.76,12.24,3.85,يوجد مصعد,,🔴 مراجعة دقيقة,العائد الصافي بأسوأ سيناريو ضعيف -- تأكد من الأرقام قبل أي قرار
6605206,https://sa.aqar.fm/شقق-للبيع/الرياض/غرب-الرياض/حي-المهدية/شارع-محمد-بن-هبه-الله-حي-المهدية-مدينة-الرياض-منطقة-الرياض-6605206,حي المهدية,850000.0,166.0,5120.0,39000,54625,112560,4.59,6.43,13.24,3.85,يوجد مصعد,,🔴 مراجعة دقيقة,العائد الصافي بأسوأ سيناريو ضعيف -- تأكد من الأرقام قبل أي قرار
6344524,https://sa.aqar.fm/شقق-للبيع/الرياض/غرب-الرياض/حي-عرقة/شارع-مانع-المريدي-حي-عرقة-الرياض-منطقة-الرياض-6344524,حي عرقة,1500000.0,122.0,12295.0,68725,87500,115250,4.58,5.83,7.68,3.85,يوجد مصعد,,🔴 مراجعة دقيقة,العائد الصافي بأسوأ سيناريو ضعيف -- تأكد من الأرقام قبل أي قرار
6782731,https://sa.aqar.fm/شقق-للبيع/الرياض/شمال-الرياض/حي-الملقا/شارع-الأقطار-حي-الملقا-مدينة-الرياض-منطقة-الرياض-6782731,حي الملقا,1350000.0,109.0,12385.0,61880,81337,108333,4.58,6.02,8.02,3.85,عقار جديد,,🔴 مراجعة دقيقة,العائد الصافي بأسوأ سيناريو ضعيف -- تأكد من الأرقام قبل أي قرار
6741336,https://sa.aqar.fm/شقق-للبيع/الرياض/شرق-الرياض/حي-اشبيلية/شارع-مطلق-بن-صالح-بن-مطلق-حي-إشبيلية-مدينة-الرياض-منطقة-الرياض-6741336,حي اشبيلية,1060000.0,139.0,7626.0,48612,66667,78371,4.59,6.29,7.39,3.85,,,🔴 مراجعة دقيقة,العائد الصافي بأسوأ سيناريو ضعيف -- تأكد من الأرقام قبل أي قرار
6761375,https://sa.aqar.fm/شقق-للبيع/الرياض/شمال-الرياض/حي-الملقا/شارع-الأقطار-حي-الملقا-مدينة-الرياض-منطقة-الرياض-6761375,حي الملقا,1350000.0,109.0,12385.0,61880,82250,108333,4.58,6.09,8.02,3.85,عقار جديد,,🔴 مراجعة دقيقة,العائد الصافي بأسوأ سيناريو ضعيف -- تأكد من الأرقام قبل أي قرار
6757010,https://sa.aqar.fm/شقق-للبيع/الرياض/شمال-الرياض/حي-الملقا/شارع-الأقطار-حي-الملقا-مدينة-الرياض-منطقة-الرياض-6757010,حي الملقا,1350000.0,109.0,12385.0,61880,81337,108333,4.58,6.02,8.02,3.85,عقار جديد,,🔴 مراجعة دقيقة,العائد الصافي بأسوأ سيناريو ضعيف -- تأكد من الأرقام قبل أي قرار
6592073,https://sa.aqar.fm/شقق-للبيع/الرياض/شرق-الرياض/حي-غرناطة/شارع-الطنيب-حي-غرناطة-مدينة-الرياض-منطقة-الرياض-6592073,حي غرناطة,900000.0,82.0,10976.0,41250,65806,85000,4.58,7.31,9.44,3.85,يوجد مصعد | يوجد موقف سيارة | قريب من محطة مترو | خزانات مياه مستقلة,,🔴 مراجعة دقيقة,العائد الصافي بأسوأ سيناريو ضعيف -- تأكد من الأرقام قبل أي قرار
6655662,https://sa.aqar.fm/شقق-للبيع/الرياض/شرق-الرياض/حي-الشرق/شارع-حنظلة-الجمحي-حي-البيان-مدينة-الرياض-منطقة-الرياض-6655662,حي الشرق,600000.0,106.0,5660.0,27516,35310,48860,4.59,5.88,8.14,3.85,,,🔴 مراجعة دقيقة,العائد الصافي بأسوأ سيناريو ضعيف -- تأكد من الأرقام قبل أي قرار
6685724,https://sa.aqar.fm/شقق-للبيع/الرياض/جنوب-الرياض/حي-عكاظ/شارع-عمر-بن-أبي-بكر-حي-عريض-الرياض-منطقة-الرياض-6685724,حي عكاظ,650000.0,196.0,3316.0,29825,38381,52000,4.59,5.9,8.0,3.85,,,🔴 مراجعة دقيقة,العائد الصافي بأسوأ سيناريو ضعيف -- تأكد من الأرقام قبل أي قرار
6731208,https://sa.aqar.fm/شقق-للبيع/الرياض/شرق-الرياض/حي-اليرموك/شارع-النسائي-حي-اليرموك-مدينة-الرياض-منطقة-الرياض-6731208,حي اليرموك,850000.0,75.0,11333.0,38986,59083,75000,4.59,6.95,8.82,3.85,يوجد مصعد | قريب من محطة مترو | خزانات مياه مستقلة,,🔴 مراجعة دقيقة,العائد الصافي بأسوأ سيناريو ضعيف -- تأكد من الأرقام قبل أي قرار
6700704,https://sa.aqar.fm/شقق-للبيع/الرياض/شمال-الرياض/حي-القيروان/شارع-صالح-بن-محمد-حي-القيروان-مدينة-الرياض-منطقة-الرياض-6700704,حي القيروان,990000.0,101.0,9802.0,45415,69667,88333,4.59,7.04,8.92,3.85,تشطيبات حديثة مذكورة,,🔴 مراجعة دقيقة,العائد الصافي بأسوأ سيناريو ضعيف -- تأكد من الأرقام قبل أي قرار
6722595,https://sa.aqar.fm/شقق-للبيع/الرياض/شرق-الرياض/حي-القدس/شارع-الأمير-محمد-بن-فيصل-بن-تركي-حي-القدس-مدينة-الرياض-منطقة-الرياض-6722595,حي القدس,915000.0,112.0,8170.0,41892,62866,83417,4.58,6.87,9.12,3.85,يوجد مصعد | قريب من طريق دائري رئيسي | خزانات مياه مستقلة,,🔴 مراجعة دقيقة,العائد الصافي بأسوأ سيناريو ضعيف -- تأكد من الأرقام قبل أي قرار
6541141,https://sa.aqar.fm/شقق-للبيع/الرياض/شمال-الرياض/حي-الصحافة/شارع-وادي-حقيل-حي-الصحافة-مدينة-الرياض-منطقة-الرياض-6541141,حي الصحافة,1450000.0,112.0,12946.0,66242,84045,116714,4.57,5.8,8.05,3.84,قريب من محطة مترو | عقار جديد,,🔴 مراجعة دقيقة,العائد الصافي بأسوأ سيناريو ضعيف -- تأكد من الأرقام قبل أي قرار
6571731,https://sa.aqar.fm/شقق-للبيع/الرياض/غرب-الرياض/حي-المهدية/شارع-إبرهيم-بن-أحمد-البرهان-حي-المهدية-مدينة-الرياض-منطقة-الرياض-6571731,حي المهدية,750000.0,104.0,7212.0,34245,43929,56000,4.57,5.86,7.47,3.84,تشطيبات حديثة مذكورة,,🔴 مراجعة دقيقة,العائد الصافي بأسوأ سيناريو ضعيف -- تأكد من الأرقام قبل أي قرار
6648619,https://sa.aqar.fm/شقق-للبيع/الرياض/غرب-الرياض/حي-المهدية/شارع-شهيد-الدين-ثم-الوطن-حسين-عوضه-محمد-الأسمري-حي-المهدية-مدينة-الرياض-منطقة-الرياض-6648619,حي المهدية,750000.0,130.0,5769.0,34245,45450,54292,4.57,6.06,7.24,3.84,يوجد موقف سيارة,,🔴 مراجعة دقيقة,العائد الصافي بأسوأ سيناريو ضعيف -- تأكد من الأرقام قبل أي قرار
6639524,https://sa.aqar.fm/شقق-للبيع/الرياض/غرب-الرياض/حي-المهدية/شارع-شهيد-الدين-ثم-الوطن-حسين-عوضه-محمد-الأسمري-حي-المهدية-مدينة-الرياض-منطقة-الرياض-6639524,حي المهدية,750000.0,130.0,5769.0,34245,45450,54292,4.57,6.06,7.24,3.84,يوجد موقف سيارة,السعر قابل للتفاوض -- ممكن فيه هامش تفاوض إضافي,🔴 مراجعة دقيقة,العائد الصافي بأسوأ سيناريو ضعيف -- تأكد من الأرقام قبل أي قرار
6356229,https://sa.aqar.fm/شقق-للبيع/الرياض/غرب-الرياض/حي-الزهرة/شارع-الكسائي-حي-الزهرة-الرياض-منطقة-الرياض-6356229,حي الزهرة,800000.0,172.0,4651.0,36550,53333,68122,4.57,6.67,8.52,3.84,خزانات مياه مستقلة,,🔴 مراجعة دقيقة,العائد الصافي بأسوأ سيناريو ضعيف -- تأكد من الأرقام قبل أي قرار
6775501,https://sa.aqar.fm/شقق-للبيع/الرياض/شرق-الرياض/حي-اشبيلية/شارع-قلعة-الفسطاط-حي-إشبيلية-مدينة-الرياض-منطقة-الرياض-6775501,حي اشبيلية,1085000.0,137.0,7920.0,49573,67193,78726,4.57,6.19,7.26,3.84,,,🔴 مراجعة دقيقة,العائد الصافي بأسوأ سيناريو ضعيف -- تأكد من الأرقام قبل أي قرار
6571737,https://sa.aqar.fm/شقق-للبيع/الرياض/غرب-الرياض/حي-المهدية/شارع-إبرهيم-بن-أحمد-البرهان-حي-المهدية-مدينة-الرياض-منطقة-الرياض-6571737,حي المهدية,750000.0,94.0,7979.0,34245,44619,56000,4.57,5.95,7.47,3.84,تشطيبات حديثة مذكورة,,🔴 مراجعة دقيقة,العائد الصافي بأسوأ سيناريو ضعيف -- تأكد من الأرقام قبل أي قرار
6678235,https://sa.aqar.fm/شقق-للبيع/الرياض/شرق-الرياض/حي-الرمال/شارع-عبدالعزيز-الأحيدب-حي-الرمال-مدينة-الرياض-منطقة-الرياض-6678235,حي الرمال,790000.0,107.0,7383.0,36105,50708,64550,4.57,6.42,8.17,3.84,يوجد مصعد,,🔴 مراجعة دقيقة,العائد الصافي بأسوأ سيناريو ضعيف -- تأكد من الأرقام قبل أي قرار
6739084,https://sa.aqar.fm/شقق-للبيع/الرياض/شرق-الرياض/حي-اشبيلية/شارع-مطلق-بن-صالح-بن-مطلق-حي-إشبيلية-مدينة-الرياض-منطقة-الرياض-6739084,حي اشبيلية,1060000.0,139.0,7626.0,48450,66667,78371,4.57,6.29,7.39,3.84,,,🔴 مراجعة دقيقة,العائد الصافي بأسوأ سيناريو ضعيف -- تأكد من الأرقام قبل أي قرار
6603378,https://sa.aqar.fm/شقق-للبيع/الرياض/شمال-الرياض/حي-التعاون/شارع-جبل-فرقان-حي-التعاون-مدينة-الرياض-منطقة-الرياض-6603378,حي التعاون,1445000.0,94.0,15372.0,66000,90792,109358,4.57,6.28,7.57,3.84,يوجد موقف سيارة,,🔴 مراجعة دقيقة,العائد الصافي بأسوأ سيناريو ضعيف -- تأكد من الأرقام قبل أي قرار
6746074,https://sa.aqar.fm/شقق-للبيع/الرياض/غرب-الرياض/حي-ظهرة-لبن/شارع-ينبع-حي-ظهرة-لبن-مدينة-الرياض-منطقة-الرياض-6746074,حي ظهرة لبن,780000.0,125.0,6240.0,35583,50356,58212,4.56,6.46,7.46,3.83,يوجد مصعد | يوجد موقف سيارة | خزانات مياه مستقلة,,🔴 مراجعة دقيقة,العائد الصافي بأسوأ سيناريو ضعيف -- تأكد من الأرقام قبل أي قرار
6681669,https://sa.aqar.fm/شقق-للبيع/الرياض/غرب-الرياض/حي-ظهرة-نمار/شارع-عامر-القرشي-حي-العوالي-مدينة-الرياض-منطقة-الرياض-6681669,حي ظهرة نمار,630000.0,162.0,3889.0,28735,40000,49607,4.56,6.35,7.87,3.83,تشطيبات حديثة مذكورة,,🔴 مراجعة دقيقة,العائد الصافي بأسوأ سيناريو ضعيف -- تأكد من الأرقام قبل أي قرار
6670853,https://sa.aqar.fm/شقق-للبيع/الرياض/شرق-الرياض/حي-اليرموك/شارع-راجية-حي-اليرموك-مدينة-الرياض-منطقة-الرياض-6670853,حي اليرموك,950000.0,191.0,4974.0,43317,57550,75333,4.56,6.06,7.93,3.83,,,🔴 مراجعة دقيقة,العائد الصافي بأسوأ سيناريو ضعيف -- تأكد من الأرقام قبل أي قرار
6762529,https://sa.aqar.fm/شقق-للبيع/الرياض/جنوب-الرياض/حي-العزيزية/شارع-أحمر-الهمداني-حي-العزيزية-مدينة-الرياض-منطقة-الرياض-6762529,حي العزيزية,460000.0,85.0,5412.0,20990,30969,35114,4.56,6.73,7.63,3.83,,,🔴 مراجعة دقيقة,العائد الصافي بأسوأ سيناريو ضعيف -- تأكد من الأرقام قبل أي قرار
6528691,https://sa.aqar.fm/شقق-للبيع/الرياض/شمال-الرياض/حي-التعاون/شارع-العذراء-حي-التعاون-مدينة-الرياض-منطقة-الرياض-6528691,حي التعاون,1069000.0,92.0,11620.0,48787,69083,90000,4.56,6.46,8.42,3.83,,,🔴 مراجعة دقيقة,العائد الصافي بأسوأ سيناريو ضعيف -- تأكد من الأرقام قبل أي قرار
6765535,https://sa.aqar.fm/شقق-للبيع/الرياض/شرق-الرياض/حي-اليرموك/شارع-بللسمر-حي-اليرموك-مدينة-الرياض-منطقة-الرياض-6765535,حي اليرموك,699000.0,93.0,7516.0,31843,64528,89820,4.56,9.23,12.85,3.83,قريب من محطة مترو,السعر 'يبدأ من' -- تأكد إنه يخص نفس الوحدة والمساحة المذكورة، مو وحدة أصغر,🔴 مراجعة دقيقة,العائد الصافي بأسوأ سيناريو ضعيف -- تأكد من الأرقام قبل أي قرار
6775096,https://sa.aqar.fm/شقق-للبيع/الرياض/شمال-الرياض/حي-الملقا/شارع-الأمير-فهد-بن-محمد-بن-عبدالعزيز-حي-الملقا-مدينة-الرياض-منطقة-الرياض-6775096,حي الملقا,1300000.0,115.0,11304.0,59312,91432,111698,4.56,7.03,8.59,3.83,يوجد موقف سيارة,,🔴 مراجعة دقيقة,العائد الصافي بأسوأ سيناريو ضعيف -- تأكد من الأرقام قبل أي قرار
6727864,https://sa.aqar.fm/شقق-للبيع/الرياض/شمال-الرياض/حي-القيروان/شارع-محمد-بن-عبدالعزيز-العجاجي-حي-القيروان-مدينة-الرياض-منطقة-الرياض-6727864,حي القيروان,1000000.0,99.0,10101.0,45540,65000,86452,4.55,6.5,8.65,3.83,يوجد موقف سيارة | عقار جديد,,🔴 مراجعة دقيقة,العائد الصافي بأسوأ سيناريو ضعيف -- تأكد من الأرقام قبل أي قرار
6612802,https://sa.aqar.fm/شقق-للبيع/الرياض/غرب-الرياض/حي-المهدية/شارع-السيل-الكبير-حي-المهدية-مدينة-الرياض-منطقة-الرياض-6612802,حي المهدية,800000.0,117.0,6838.0,36500,50409,93975,4.56,6.3,11.75,3.83,,,🔴 مراجعة دقيقة,العائد الصافي بأسوأ سيناريو ضعيف -- تأكد من الأرقام قبل أي قرار
6612836,https://sa.aqar.fm/شقق-للبيع/الرياض/غرب-الرياض/حي-المهدية/شارع-السيل-الكبير-حي-المهدية-مدينة-الرياض-منطقة-الرياض-6612836,حي المهدية,800000.0,117.0,6838.0,36500,50409,93975,4.56,6.3,11.75,3.83,عقار جديد,,🔴 مراجعة دقيقة,العائد الصافي بأسوأ سيناريو ضعيف -- تأكد من الأرقام قبل أي قرار
6752278,https://sa.aqar.fm/شقق-للبيع/الرياض/شمال-الرياض/حي-النرجس/شارع-الديوان-حي-النرجس-مدينة-الرياض-منطقة-الرياض-6752278,حي النرجس,1200000.0,161.0,7453.0,54667,73252,90481,4.56,6.1,7.54,3.83,يوجد موقف سيارة,,🔴 مراجعة دقيقة,العائد الصافي بأسوأ سيناريو ضعيف -- تأكد من الأرقام قبل أي قرار
6750068,https://sa.aqar.fm/شقق-للبيع/الرياض/شرق-الرياض/حي-الرمال/شارع-يحيى-بن-يحيى-القرطبي-حي-الرمال-مدينة-الرياض-منطقة-الرياض-6750068,حي الرمال,730000.0,92.0,7935.0,33300,44950,59500,4.56,6.16,8.15,3.83,يوجد مصعد | خزانات مياه مستقلة,,🔴 مراجعة دقيقة,العائد الصافي بأسوأ سيناريو ضعيف -- تأكد من الأرقام قبل أي قرار
