listing_id,url,status,first_seen,last_seen
6727229,https://sa.aqar.fm/شقق-للبيع/الرياض/شمال-الرياض/حي-النرجس/شارع-السلامه-حي-النرجس-مدينة-الرياض-منطقة-الرياض-6727229,جديد,2026-07-26,2026-07-26
6757120,https://sa.aqar.fm/شقق-للبيع/الرياض/شرق-الرياض/حي-قرطبة/شارع-وادي-الشوكه-حي-قرطبة-مدينة-الرياض-منطقة-الرياض-6757120,جديد,2026-07-26,2026-07-26
6690647,https://sa.aqar.fm/شقق-للبيع/الرياض/شرق-الرياض/حي-الازدهار/شارع-حواء-حي-الإزدهار-مدينة-الرياض-منطقة-الرياض-6690647,جديد,2026-07-26,2026-07-26
6669933,https://sa.aqar.fm/شقق-للبيع/الرياض/شرق-الرياض/حي-الاندلس/شارع-العمور-حي-الأندلس-مدينة-الرياض-منطقة-الرياض-6669933,جديد,2026-07-26,2026-07-26
6530079,https://sa.aqar.fm/شقق-للبيع/الرياض/غرب-الرياض/حي-المهدية/شارع-السيل-الكبير-حي-المهدية-مدينة-الرياض-منطقة-الرياض-6530079,جديد,2026-07-26,2026-07-26
6602979,https://sa.aqar.fm/شقق-للبيع/الرياض/شرق-الرياض/حي-الروضة/شارع-الحنكة-حي-الروضة-الرياض-منطقة-الرياض-6602979,جديد,2026-07-26,2026-07-26
6580818,https://sa.aqar.fm/شقق-للبيع/الرياض/غرب-الرياض/حي-المهدية/شارع-أبي-عروة-حي-المهدية-مدينة-الرياض-منطقة-الرياض-6580818,جديد,2026-07-26,2026-07-26
6780739,https://sa.aqar.fm/شقق-للبيع/الرياض/شمال-الرياض/حي-العليا/شارع-الأمير-منصور-بن-عبدالعزيز-حي-العليا-مدينة-الرياض-منطقة-الرياض-6780739,جديد,2026-07-26,2026-07-26
6702685,https://sa.aqar.fm/شقق-للبيع/الرياض/شمال-الرياض/حي-حطين/شارع-التحلية-حي-حطين-الرياض-منطقة-الرياض-6702685,جديد,2026-07-26,2026-07-26
6765025,https://sa.aqar.fm/شقق-للبيع/الرياض/جنوب-الرياض/حي-الشفا/شارع-علي-بن-خريف-حي-الشفاء-مدينة-الرياض-منطقة-الرياض-6765025,جديد,2026-07-26,2026-07-26
6772055,https://sa.aqar.fm/شقق-للبيع/الرياض/شمال-الرياض/حي-القيروان/شارع-الأمير-عبدالله-بن-فيصل-بن-فرحان-آل-سعو-حي-القيروان-مدينة-الرياض-منطقة-الرياض-6772055,جديد,2026-07-26,2026-07-26
6730943,https://sa.aqar.fm/شقق-للبيع/الرياض/شرق-الرياض/حي-اليرموك/شارع-النبع-حي-اليرموك-مدينة-الرياض-منطقة-الرياض-6730943,جديد,2026-07-26,2026-07-26
6689790,https://sa.aqar.fm/شقق-للبيع/الرياض/غرب-الرياض/حي-المهدية/شارع-السيل-الكبير-حي-المهدية-مدينة-الرياض-منطقة-الرياض-6689790,جديد,2026-07-26,2026-07-26
6369740,https://sa.aqar.fm/شقق-للبيع/الرياض/شرق-الرياض/حي-الفيحاء/شارع-التاج-حي-الفيحاء-مدينة-الرياض-منطقة-الرياض-6369740,جديد,2026-07-26,2026-07-26
6727938,https://sa.aqar.fm/شقق-للبيع/الرياض/غرب-الرياض/حي-طويق/شارع-علي-الهنائي-حي-طويق-مدينة-الرياض-منطقة-الرياض-6727938,جديد,2026-07-26,2026-07-26
6669184,https://sa.aqar.fm/شقق-للبيع/الرياض/شرق-الرياض/حي-الرمال/شارع-البساله-حي-الرمال-مدينة-الرياض-منطقة-الرياض-6669184,جديد,2026-07-26,2026-07-26
6643890,https://sa.aqar.fm/شقق-للبيع/الرياض/غرب-الرياض/حي-المهدية/شارع-ابن-المجدي-حي-المهدية-مدينة-الرياض-منطقة-الرياض-6643890,جديد,2026-07-26,2026-07-26
6450654,https://sa.aqar.fm/شقق-للبيع/الرياض/شرق-الرياض/حي-الجنادرية/حي-الجنادرية-مدينة-الرياض-منطقة-الرياض-6450654,جديد,2026-07-26,2026-07-26
6571275,https://sa.aqar.fm/شقق-للبيع/الرياض/غرب-الرياض/حي-المهدية/شارع-أبي-عروة-حي-المهدية-مدينة-الرياض-منطقة-الرياض-6571275,جديد,2026-07-26,2026-07-26
6725339,https://sa.aqar.fm/شقق-للبيع/الرياض/غرب-الرياض/حي-الحزم/حي-الحزم-الرياض-منطقة-الرياض-6725339,جديد,2026-07-26,2026-07-26
6708764,https://sa.aqar.fm/شقق-للبيع/الرياض/شرق-الرياض/حي-القادسية/شارع-وادي-وج-حي-القادسية-الرياض-منطقة-الرياض-6708764,جديد,2026-07-26,2026-07-26
6685468,https://sa.aqar.fm/شقق-للبيع/الرياض/شرق-الرياض/حي-الشرق/شارع-أحمد-محمد-جمال-حي-البيان-مدينة-الرياض-منطقة-الرياض-6685468,جديد,2026-07-26,2026-07-26
6627908,https://sa.aqar.fm/شقق-للبيع/الرياض/شرق-الرياض/حي-الرمال/شارع-جبل-الضبيان-حي-الرمال-الرياض-منطقة-الرياض-6627908,جديد,2026-07-26,2026-07-26
6506837,https://sa.aqar.fm/شقق-للبيع/الرياض/غرب-الرياض/حي-المهدية/شارع-السيل-الكبير-حي-المهدية-مدينة-الرياض-منطقة-الرياض-6506837,جديد,2026-07-26,2026-07-26
6549909,https://sa.aqar.fm/شقق-للبيع/الرياض/شرق-الرياض/حي-الشرق/شارع-أبي-عبدالله-الحراني-حي-المرجان-مدينة-الرياض-منطقة-الرياض-6549909,جديد,2026-07-26,2026-07-26
6741828,https://sa.aqar.fm/شقق-للبيع/الرياض/شرق-الرياض/حي-النظيم/شارع-الندوة-حي-الندوة-مدينة-الرياض-منطقة-الرياض-6741828,جديد,2026-07-26,2026-07-26
6564945,https://sa.aqar.fm/شقق-للبيع/الرياض/غرب-الرياض/حي-المهدية/شارع-عبدالعزيز-بن-إسماعيل-حي-المهدية-مدينة-الرياض-منطقة-الرياض-6564945,جديد,2026-07-26,2026-07-26
6610331,https://sa.aqar.fm/شقق-للبيع/الرياض/شرق-الرياض/حي-الخليج/شارع-سلمان-الفارسي-حي-الخليج-مدينة-الرياض-منطقة-الرياض-6610331,جديد,2026-07-26,2026-07-26
6563008,https://sa.aqar.fm/شقق-للبيع/الرياض/غرب-الرياض/حي-المهدية/شارع-السيل-الكبير-حي-المهدية-مدينة-الرياض-منطقة-الرياض-6563008,جديد,2026-07-26,2026-07-26
6646597,https://sa.aqar.fm/شقق-للبيع/الرياض/جنوب-الرياض/حي-عكاظ/شارع-حميد-الطويل-حي-عكاظ-مدينة-الرياض-منطقة-الرياض-6646597,جديد,2026-07-26,2026-07-26
6560485,https://sa.aqar.fm/شقق-للبيع/الرياض/غرب-الرياض/حي-السويدي/شارع-الحارث-بن-عمرو-حي-السويدي-مدينة-الرياض-منطقة-الرياض-6560485,جديد,2026-07-26,2026-07-26
6702604,https://sa.aqar.fm/شقق-للبيع/الرياض/شمال-الرياض/حي-النرجس/شارع-سليمان-بن-عبدالعزيز-السليم-حي-النرجس-مدينة-الرياض-منطقة-الرياض-6702604,جديد,2026-07-26,2026-07-26
6410705,https://sa.aqar.fm/شقق-للبيع/الرياض/جنوب-الرياض/حي-المروة/شارع-الحمداني-حي-المروة-مدينة-الرياض-منطقة-الرياض-6410705,جديد,2026-07-26,2026-07-26
6787441,https://sa.aqar.fm/شقق-للبيع/الرياض/شرق-الرياض/حي-الرمال/حي-الرمال-مدينة-الرياض-منطقة-الرياض-6787441,جديد,2026-07-26,2026-07-26
6771231,https://sa.aqar.fm/شقق-للبيع/الرياض/شرق-الرياض/حي-اشبيلية/شارع-عثمان-الشمري-حي-إشبيلية-مدينة-الرياض-منطقة-الرياض-6771231,جديد,2026-07-26,2026-07-26
6498681,https://sa.aqar.fm/شقق-للبيع/الرياض/شمال-الرياض/حي-الصحافة/شارع-العليا-حي-الصحافة-مدينة-الرياض-منطقة-الرياض-6498681,جديد,2026-07-26,2026-07-26
6704656,https://sa.aqar.fm/شقق-للبيع/الرياض/شمال-الرياض/حي-النرجس/شارع-زيد-بن-عاصم-بن-عمرو-بن-عوف-حي-النرجس-مدينة-الرياض-منطقة-الرياض-6704656,جديد,2026-07-26,2026-07-26
6751082,https://sa.aqar.fm/شقق-للبيع/الرياض/شمال-الرياض/حي-الندى/شارع-الرديف-حي-الندى-مدينة-الرياض-منطقة-الرياض-6751082,جديد,2026-07-26,2026-07-26
6595457,https://sa.aqar.fm/شقق-للبيع/الرياض/غرب-الرياض/حي-ظهرة-نمار/شارع-سليمان-عبدالرحمن-قاضي-حي-العوالي-مدينة-الرياض-منطقة-الرياض-6595457,جديد,2026-07-26,2026-07-26
6525443,https://sa.aqar.fm/شقق-للبيع/الرياض/شمال-الرياض/حي-النزهة/شارع-عبدالله-بن-سعد-السديري-حي-النزهة-مدينة-الرياض-منطقة-الرياض-6525443,جديد,2026-07-26,2026-07-26
